,Unnamed: 0,tilename,username,cored,diffuse,CAA,10xfields,coords,prediction_model,cored annotation,diffuse annotation,CAA annotation,negative annotation,flag annotation,notsure annotation
9405,9405,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_14_4_19.jpg,NA (prediction),0.0022926813,0.9998018,0.9521734,NA37UCDtemporalgyri _4G8/0/14/4.jpg,"[0, 539, 256, 256]",NP3,0,1,0,0,0,0
9406,9406,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_8_8_3.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/8/8.jpg,[746 967 256 256],None (label),0,1,0,0,0,0
9407,9407,phase1/blobs/cw18-18/cw18-18_22_6_14.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/cw18-18/0/22/6.jpg,[588 460 256 256],None (label),0,1,0,0,0,0
9408,9408,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_9_8.jpg,NA (prediction),0.9670473,0.7920149999999999,1.5479933e-05,17-3_UTSW_temporal_6E10/0/12/9.jpg,"[911, 55, 256, 256]",consensus_of_2,0,1,0,0,0,0
9409,9409,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_6_26_32.jpg,NA (prediction),0.98492265,0.9754449,2.1077024e-06,NA27UCDtemporalgyri _4G8/0/6/26.jpg,"[935, 640, 256, 256]",consensus_of_2,0,1,0,0,0,0
9410,9410,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_9_32_6.jpg,NA (prediction),4.8290507000000004e-11,1.3266813e-07,1.0,NA15UCDtemporalgyri _4G8/0/9/32.jpg,"[795, 704, 256, 256]",NP3,0,0,1,0,0,0
9411,9411,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_13_27_11.jpg,consensus_of_2,4.0,1.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/13/27.jpg,[ 958 1168  256  256],None (label),0,1,0,0,0,0
9412,9412,phase1/blobs/cw16-4/cw16-4_16_23_7.jpg,consensus_of_2,2.0,2.0,0.0,phase1/10x_tiles/cw16-4/0/16/23.jpg,[954 727 256 256],None (label),0,1,0,0,0,0
9413,9413,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_12_28_36.jpg,NA (prediction),0.9903566,0.055708256,1.0827044e-05,NA28UCDtemporalgyri _4G8/0/12/28.jpg,"[906, 1083, 256, 256]",consensus_of_2,0,1,0,0,0,0
9414,9414,phase1/blobs/cw17-11/cw17-11_12_23_6.jpg,NP3,0.0,0.0,1.0,phase1/10x_tiles/cw17-11/0/12/23.jpg,[541 423 256 256],None (label),0,0,1,0,0,0
9415,9415,phase1/blobs/24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_11_17_26.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/24-3_UTSW_temporal_6E10/0/11/17.jpg,[ 669 1125  256  256],None (label),0,1,0,0,0,0
9416,9416,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_17_21_9.jpg,NA (prediction),0.0012221652,0.9678389,0.20728838,8-3_UTSW_temporal_6E10/0/17/21.jpg,"[628, 126, 256, 256]",NP3,0,1,0,0,0,0
9417,9417,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_9_35_3.jpg,NP3,1.0,0.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/9/35.jpg,[ 460 1007  256  256],None (label),0,1,0,0,0,0
9418,9418,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_6_21_9.jpg,NA (prediction),0.14410535,0.9925702,0.0008303884,NA37UCDtemporalgyri _4G8/0/6/21.jpg,"[42, 400, 256, 256]",NP3,0,1,0,0,0,0
9419,9419,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_17_25_67.jpg,NA (prediction),0.34798434,0.9998147,1.4407639e-05,NA37UCDtemporalgyri _4G8/0/17/25.jpg,"[899, 45, 256, 256]",consensus_of_2,0,1,0,0,0,0
9420,9420,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_15_6_0.jpg,consensus_of_2,5.0,0.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/15/6.jpg,[1023    0  256  256],None (label),1,0,0,0,0,0
9421,9421,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_16_7_19.jpg,NA (prediction),1.9675705e-08,0.02749801,0.99997187,NA15UCDtemporalgyri _4G8/0/16/7.jpg,"[760, 1205, 256, 256]",NP3,0,0,1,0,0,0
9422,9422,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_14_21_26.jpg,NA (prediction),0.4819904,0.9903015,4.7843823e-08,17-3_UTSW_temporal_6E10/0/14/21.jpg,"[531, 952, 256, 256]",NP3,0,1,0,0,0,0
9423,9423,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_3_15_12.jpg,NA (prediction),0.0016741881,0.0033767438,0.9971464,NA15UCDtemporalgyri _4G8/0/3/15.jpg,"[1079, 1280, 256, 256]",consensus_of_2,0,0,1,0,0,0
9424,9424,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_14_11_9.jpg,NA (prediction),0.9987949,0.06609613,7.374678e-08,NA28UCDtemporalgyri _4G8/0/14/11.jpg,"[10, 456, 256, 256]",NP3,0,1,0,0,0,0
9425,9425,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_14_14_14.jpg,NA (prediction),0.010933646000000002,0.76810193,0.975151,NA27UCDtemporalgyri _4G8/0/14/14.jpg,"[1280, 180, 256, 256]",consensus_of_2,0,0,0,1,0,0
9426,9426,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_13_14_10.jpg,NA (prediction),0.065104224,0.32664764,4.5591365e-05,NA15UCDtemporalgyri _4G8/0/13/14.jpg,"[1134, 516, 256, 256]",NP3,0,0,0,1,0,0
9427,9427,cw15-29/cw15-29_23_32_15.jpg,NA (prediction),1.3210332e-05,0.01479916,0.9276501,cw15-29/0/23/32.jpg,"[1192, 659, 256, 256]",NP3,0,0,0,1,0,0
9428,9428,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_13_28_3.jpg,NA (prediction),0.9729205,0.3833219,1.9544757e-05,40-3_UTSW_temporal_6E10/0/13/28.jpg,"[717, 38, 256, 256]",NP3,1,0,0,0,0,0
9429,9429,phase1/blobs/NA35UCDtemporalgyri _4G8/NA35UCDtemporalgyri _4G8_2_14_3.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/NA35UCDtemporalgyri _4G8/0/2/14.jpg,[1117  246  256  256],None (label),1,0,0,0,0,0
9430,9430,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_4_26_17.jpg,consensus_of_2,4.0,1.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/4/26.jpg,[  0 489 256 256],None (label),1,0,0,0,0,0
9431,9431,cw15-29/cw15-29_3_31_65.jpg,NA (prediction),0.3802208,0.0310967,0.7254283,cw15-29/0/3/31.jpg,"[373, 523, 256, 256]",consensus_of_2,0,0,0,1,0,0
9432,9432,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_11_22_44.jpg,NA (prediction),0.99332374,0.99266315,0.00024874872,NA37UCDtemporalgyri _4G8/0/11/22.jpg,"[196, 1039, 256, 256]",consensus_of_2,0,1,0,0,0,0
9433,9433,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_7_28.jpg,NA (prediction),0.98356646,0.5751337,8.991113000000001e-05,NA28UCDtemporalgyri _4G8/0/17/7.jpg,"[422, 875, 256, 256]",consensus_of_2,0,1,0,0,0,0
9434,9434,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_17_19_9.jpg,NA (prediction),0.9790339,0.33314034,1.7551031999999998e-07,17-3_UTSW_temporal_6E10/0/17/19.jpg,"[1280, 254, 256, 256]",NP3,1,1,0,0,0,0
9435,9435,phase1/blobs/cw18-2/cw18-2_4_2_63.jpg,NP3,0.0,0.0,1.0,phase1/10x_tiles/cw18-2/0/4/2.jpg,[715 979 256 256],None (label),0,0,0,1,0,0
9436,9436,phase1/blobs/cw16-4/cw16-4_19_16_0.jpg,consensus_of_2,4.0,1.0,0.0,phase1/10x_tiles/cw16-4/0/19/16.jpg,[244   0 256 256],None (label),1,0,0,0,0,0
9437,9437,cw13-0/cw13-0_14_21_12.jpg,NA (prediction),5.1789866e-05,0.00020885501,0.9999969,cw13-0/0/14/21.jpg,"[1280, 766, 256, 256]",consensus_of_2,0,0,0,1,0,0
9438,9438,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_10_3_1.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/10/3.jpg,[672   0 256 256],None (label),0,1,0,0,0,0
9439,9439,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_20_9_62.jpg,NA (prediction),0.9999981,0.07513285,8.252882e-09,NA28UCDtemporalgyri _4G8/0/20/9.jpg,"[985, 689, 256, 256]",consensus_of_2,1,0,0,0,0,0
9440,9440,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_5_22_61.jpg,consensus_of_2,0.0,5.0,4.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/5/22.jpg,[498 192 256 256],None (label),0,1,1,0,1,0
9441,9441,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_16_91.jpg,NA (prediction),0.00016287612,0.04085244,0.99983346,NA28UCDtemporalgyri _4G8/0/17/16.jpg,"[362, 1188, 256, 256]",consensus_of_2,0,0,0,1,0,0
9442,9442,phase1/blobs/cw17-41/cw17-41_15_26_29.jpg,NP3,0.0,1.0,0.0,phase1/10x_tiles/cw17-41/0/15/26.jpg,[558 801 256 256],None (label),0,1,0,0,0,0
9443,9443,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_19_20_22.jpg,NA (prediction),0.99062973,0.9907449,3.6698607e-06,NA37UCDtemporalgyri _4G8/0/19/20.jpg,"[716, 648, 256, 256]",NP3,0,1,0,0,0,0
9444,9444,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_7_25_27.jpg,NA (prediction),3.81437e-07,0.0070585464,0.0725065,NA23UCDtemporalgyri _4G8/0/7/25.jpg,"[1280, 676, 256, 256]",NP3,0,0,1,0,0,0
9445,9445,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_12_4_7.jpg,NA (prediction),0.9764128,0.068131715,7.963134e-09,NA23UCDtemporalgyri _4G8/0/12/4.jpg,"[1280, 90, 256, 256]",NP3,1,0,0,0,0,0
9446,9446,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_8_5_10.jpg,NA (prediction),0.9869621,0.9831101,3.2407213e-05,17-3_UTSW_temporal_6E10/0/8/5.jpg,"[230, 316, 256, 256]",consensus_of_2,0,1,0,0,0,0
9447,9447,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_16_28_24.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/16/28.jpg,[ 73 258 256 256],None (label),0,1,0,0,0,0
9448,9448,cw18-48/cw18-48_28_23_93.jpg,NA (prediction),0.024372594,0.00017788196,0.06991297,cw18-48/0/28/23.jpg,"[450, 990, 256, 256]",NP3,0,0,0,1,0,0
9449,9449,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_21_19_25.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/21/19.jpg,[1111  480  256  256],None (label),1,0,0,0,0,0
9450,9450,phase1/blobs/cw17-32/cw17-32_17_23_1.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/cw17-32/0/17/23.jpg,[734 120 256 256],None (label),1,0,0,0,0,0
9451,9451,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_14_30_11.jpg,NA (prediction),0.5620616999999999,0.8324649,4.4011675e-05,NA28UCDtemporalgyri _4G8/0/14/30.jpg,"[563, 96, 256, 256]",NP3,0,1,0,0,0,0
9452,9452,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_18_19_19.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/18/19.jpg,[1097  734  256  256],None (label),0,1,0,0,0,0
9453,9453,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_14_32_6.jpg,NA (prediction),0.21226661,0.44939604,0.8951155999999999,NA23UCDtemporalgyri _4G8/0/14/32.jpg,"[1210, 223, 256, 256]",consensus_of_2,0,0,1,1,0,0
9454,9454,phase1/blobs/cw17-11/cw17-11_24_32_7.jpg,NP3,0.0,0.0,1.0,phase1/10x_tiles/cw17-11/0/24/32.jpg,[461 536 256 256],None (label),0,0,0,1,0,0
9455,9455,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_5_30_11.jpg,NA (prediction),0.0017222279,0.97428167,0.0016034875,NA28UCDtemporalgyri _4G8/0/5/30.jpg,"[746, 157, 256, 256]",NP3,0,1,0,0,0,0
9456,9456,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_14_5_2.jpg,NA (prediction),7.0732225e-05,0.011134544,0.99567467,NA15UCDtemporalgyri _4G8/0/14/5.jpg,"[131, 124, 256, 256]",consensus_of_2,0,0,1,0,0,0
9457,9457,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_21_16_43.jpg,NA (prediction),1.4304262e-05,0.0016976487,0.98502386,NA28UCDtemporalgyri _4G8/0/21/16.jpg,"[1280, 958, 256, 256]",NP3,0,0,0,1,0,0
9458,9458,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_7_21_39.jpg,NA (prediction),5.246331999999999e-05,0.6077598000000001,0.99999917,8-3_UTSW_temporal_6E10/0/7/21.jpg,"[725, 0, 256, 256]",NP3,0,0,1,0,1,0
9459,9459,phase1/blobs/cw17-41/cw17-41_20_28_22.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/cw17-41/0/20/28.jpg,[1168 1280  256  256],None (label),0,1,0,0,0,0
9460,9460,cw15-29/cw15-29_0_28_26.jpg,NA (prediction),0.95973456,0.98494554,0.0010721086,cw15-29/0/0/28.jpg,"[1267, 569, 256, 256]",NP3,0,0,0,1,0,0
9461,9461,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_15_6_0.jpg,consensus_of_2,5.0,0.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/15/6.jpg,[1023    0  256  256],None (label),1,0,0,0,0,0
9462,9462,phase1/blobs/cw17-3/cw17-3_6_34_12.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw17-3/0/6/34.jpg,[ 544 1221  256  256],None (label),0,0,1,0,0,0
9463,9463,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_15_38_18.jpg,NA (prediction),0.92447126,0.46938226,3.4585966e-05,8-3_UTSW_temporal_6E10/0/15/38.jpg,"[852, 1280, 256, 256]",NP3,0,1,0,0,0,0
9464,9464,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_25_15_14.jpg,NA (prediction),0.0037325094,0.22572434,0.63243544,NA28UCDtemporalgyri _4G8/0/25/15.jpg,"[967, 902, 256, 256]",consensus_of_2,0,0,0,1,0,0
9465,9465,cw15-29/cw15-29_8_8_17.jpg,NA (prediction),4.9550263e-08,9.572693e-08,0.94261414,cw15-29/0/8/8.jpg,"[692, 977, 256, 256]",NP3,0,0,0,1,0,0
9466,9466,phase1/blobs/NA35UCDtemporalgyri _4G8/NA35UCDtemporalgyri _4G8_16_19_9.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA35UCDtemporalgyri _4G8/0/16/19.jpg,[ 41 395 256 256],None (label),0,1,0,0,0,0
9467,9467,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_7_24_19.jpg,NA (prediction),0.0007298635,0.05679515,0.97888756,8-3_UTSW_temporal_6E10/0/7/24.jpg,"[904, 1007, 256, 256]",NP3,0,0,1,0,0,0
9468,9468,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_25_21_0.jpg,NA (prediction),0.99999976,0.0051812734,3.970135e-10,NA27UCDtemporalgyri _4G8/0/25/21.jpg,"[459, 0, 256, 256]",consensus_of_2,1,1,0,0,0,0
9469,9469,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_7_26_24.jpg,NA (prediction),4.3692307e-05,0.0027669088,0.84345555,NA23UCDtemporalgyri _4G8/0/7/26.jpg,"[480, 1002, 256, 256]",consensus_of_2,0,0,1,0,0,0
9470,9470,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_13_3_55.jpg,NA (prediction),0.9494056,0.9892644,1.9546637e-06,NA37UCDtemporalgyri _4G8/0/13/3.jpg,"[970, 1266, 256, 256]",consensus_of_2,0,1,0,0,0,0
9471,9471,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_21_16_6.jpg,NA (prediction),0.18971948,0.99853396,0.02240589,NA28UCDtemporalgyri _4G8/0/21/16.jpg,"[1240, 100, 256, 256]",consensus_of_2,0,1,0,0,0,0
9472,9472,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_14_21_41.jpg,NA (prediction),0.25341937,0.9735921,0.022536254,NA37UCDtemporalgyri _4G8/0/14/21.jpg,"[327, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
9473,9473,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_24_20_2.jpg,NP3,1.0,0.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/24/20.jpg,[1041  422  256  256],None (label),1,0,0,0,0,0
9474,9474,phase1/blobs/cw18-18/cw18-18_26_15_17.jpg,NP3,0.0,1.0,0.0,phase1/10x_tiles/cw18-18/0/26/15.jpg,[  0 882 256 256],None (label),0,1,0,0,0,0
9475,9475,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_16_11_4.jpg,NA (prediction),0.9987226,0.84237695,3.747528e-05,17-3_UTSW_temporal_6E10/0/16/11.jpg,"[1092, 0, 256, 256]",consensus_of_2,1,1,0,0,0,0
9476,9476,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_12_30_7.jpg,NA (prediction),0.9151526,0.8128541,1.1761404e-05,NA23UCDtemporalgyri _4G8/0/12/30.jpg,"[1168, 196, 256, 256]",consensus_of_2,0,1,0,0,0,0
9477,9477,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_10_31_3.jpg,NA (prediction),0.9979202,0.62893426,1.9442496e-07,NA28UCDtemporalgyri _4G8/0/10/31.jpg,"[662, 0, 256, 256]",NP3,0,1,0,0,0,0
9478,9478,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_7_2_7.jpg,NA (prediction),0.0009812295,0.043711703,0.9829233,NA7UCDtemporalgyri _4G8/0/7/2.jpg,"[768, 1006, 256, 256]",NP3,0,0,1,0,0,0
9479,9479,phase1/blobs/cw17-32/cw17-32_14_30_11.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/cw17-32/0/14/30.jpg,[  0 317 256 256],None (label),1,0,0,0,0,0
9480,9480,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_21_30_56.jpg,NA (prediction),0.83054656,0.99663407,2.4673725e-05,NA28UCDtemporalgyri _4G8/0/21/30.jpg,"[685, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
9481,9481,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_6_24_43.jpg,NA (prediction),0.99078256,0.9505596,2.1410904e-05,8-3_UTSW_temporal_6E10/0/6/24.jpg,"[139, 1174, 256, 256]",consensus_of_2,1,1,0,0,0,0
9482,9482,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_8_31_17.jpg,NP3,0.0,0.0,1.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/8/31.jpg,[1059  641  256  256],None (label),0,0,0,1,0,0
9483,9483,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_18_25_1.jpg,NA (prediction),0.9662448,0.6926806999999999,2.2358515e-06,NA27UCDtemporalgyri _4G8/0/18/25.jpg,"[1144, 0, 256, 256]",NP3,1,1,0,0,0,0
9484,9484,cw18-48/cw18-48_28_29_64.jpg,NA (prediction),0.0030197776,0.03295916,0.014543689,cw18-48/0/28/29.jpg,"[280, 1105, 256, 256]",NP3,0,0,0,1,0,0
9485,9485,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_3_20_0.jpg,NA (prediction),0.9986021,0.010135353,4.812827999999999e-07,NA15UCDtemporalgyri _4G8/0/3/20.jpg,"[666, 456, 256, 256]",NP3,1,0,0,0,0,0
9486,9486,phase1/blobs/cw17-41/cw17-41_9_17_67.jpg,consensus_of_2,0.0,5.0,5.0,phase1/10x_tiles/cw17-41/0/9/17.jpg,[1280  862  256  256],None (label),0,0,1,0,0,0
9487,9487,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_20_35_42.jpg,NP3,0.0,1.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/20/35.jpg,[  0 890 256 256],None (label),1,0,0,0,1,0
9488,9488,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_19_7_9.jpg,NA (prediction),1.7848559000000002e-05,6.7080904999999975e-06,0.99988925,NA28UCDtemporalgyri _4G8/0/19/7.jpg,"[950, 693, 256, 256]",consensus_of_2,0,0,0,1,0,0
9489,9489,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_4_16_17.jpg,NP3,1.0,0.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/4/16.jpg,[1249 1044  256  256],None (label),0,1,0,0,0,0
9490,9490,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_22_36_3.jpg,NP3,1.0,0.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/22/36.jpg,[632 182 256 256],None (label),1,0,0,0,0,0
9491,9491,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_28_32_4.jpg,NA (prediction),0.00052340515,0.0018168715,0.7811915,NA28UCDtemporalgyri _4G8/0/28/32.jpg,"[202, 654, 256, 256]",consensus_of_2,0,0,0,1,0,0
9492,9492,phase1/blobs/cw17-34/cw17-34_22_7_6.jpg,NP3,1.0,0.0,0.0,phase1/10x_tiles/cw17-34/0/22/7.jpg,[339 250 256 256],None (label),1,0,0,0,0,0
9493,9493,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_19_8_3.jpg,consensus_of_2,4.0,1.0,0.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/19/8.jpg,[ 58 411 256 256],None (label),1,0,0,0,0,0
9494,9494,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_3_21.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/18/3.jpg,[ 42 800 256 256],None (label),0,1,0,0,0,0
9495,9495,cw15-29/cw15-29_3_31_48.jpg,NA (prediction),0.15585701,0.18054673,0.18042915,cw15-29/0/3/31.jpg,"[61, 366, 256, 256]",consensus_of_2,0,0,0,1,0,0
9496,9496,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_13_29_44.jpg,NP3,0.0,1.0,0.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/13/29.jpg,[1220  892  256  256],None (label),0,1,0,0,0,0
9497,9497,phase1/blobs/cw17-3/cw17-3_11_10_3.jpg,consensus_of_2,0.0,3.0,2.0,phase1/10x_tiles/cw17-3/0/11/10.jpg,[  0 787 256 256],None (label),0,1,0,0,0,0
9498,9498,phase1/blobs/cw18-18/cw18-18_18_14_8.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/cw18-18/0/18/14.jpg,[469 967 256 256],None (label),0,1,0,0,0,0
9499,9499,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_15_20_7.jpg,NA (prediction),0.65295994,0.9982843,1.9640347e-05,NA37UCDtemporalgyri _4G8/0/15/20.jpg,"[522, 53, 256, 256]",consensus_of_2,0,1,0,0,0,0
9500,9500,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_18_6_11.jpg,NA (prediction),0.009525895,5.331375e-05,0.9630189,NA28UCDtemporalgyri _4G8/0/18/6.jpg,"[1056, 573, 256, 256]",consensus_of_2,0,0,0,1,0,0
9501,9501,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_9_21_9.jpg,NA (prediction),0.6845786,0.9785926,1.2044101e-06,NA37UCDtemporalgyri _4G8/0/9/21.jpg,"[705, 143, 256, 256]",NP3,0,1,0,0,0,0
9502,9502,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_27_16_26.jpg,NA (prediction),0.000106703344,0.006155013000000001,0.9999856,NA28UCDtemporalgyri _4G8/0/27/16.jpg,"[452, 185, 256, 256]",NP3,0,0,0,1,0,0
9503,9503,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_3_18_12.jpg,NA (prediction),0.99999917,0.013965674,2.2588735e-09,NA15UCDtemporalgyri _4G8/0/3/18.jpg,"[1280, 961, 256, 256]",consensus_of_2,1,0,0,0,0,0
9504,9504,cw15-29/cw15-29_3_31_115.jpg,NA (prediction),0.0007354505000000001,0.005204648,0.91594887,cw15-29/0/3/31.jpg,"[847, 65, 256, 256]",consensus_of_2,0,0,0,1,0,0
9505,9505,phase1/blobs/cw17-11/cw17-11_11_27_29.jpg,NP3,1.0,0.0,0.0,phase1/10x_tiles/cw17-11/0/11/27.jpg,[ 33 424 256 256],None (label),1,0,0,0,0,0
9506,9506,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_14_19_20.jpg,NA (prediction),3.605054e-12,2.2003247e-05,1.0,NA23UCDtemporalgyri _4G8/0/14/19.jpg,"[27, 1211, 256, 256]",NP3,0,0,1,0,0,0
9507,9507,phase1/blobs/cw17-3/cw17-3_15_32_34.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/cw17-3/0/15/32.jpg,[ 630 1280  256  256],None (label),0,0,1,0,1,0
9508,9508,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_6_17_21.jpg,NA (prediction),0.94019836,0.7708508000000001,1.7351687e-05,40-3_UTSW_temporal_6E10/0/6/17.jpg,"[1142, 429, 256, 256]",NP3,0,1,0,0,0,0
9509,9509,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_16_36_4.jpg,NA (prediction),0.9999745,0.8617123999999999,9.074969e-06,8-3_UTSW_temporal_6E10/0/16/36.jpg,"[407, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
