,Unnamed: 0,username,timestamp,imagename,cored,diffuse,CAA,negative,flag,notsure
16906,16906,UG1,2019-02-03 22:08:09,cw17-11/cw17-11_10_20_3.jpg,0,1,0,0,0,0
16907,16907,UG1,2019-03-06 21:11:39,cw17-11/cw17-11_10_20_4.jpg,0,1,0,0,0,0
16908,16908,UG1,2019-02-26 22:21:25,cw17-11/cw17-11_10_20_5.jpg,0,1,0,0,0,0
16909,16909,UG1,2019-01-31 23:28:57,cw17-11/cw17-11_10_6_0.jpg,0,1,0,0,0,0
16910,16910,UG1,2019-02-20 22:08:22,cw17-11/cw17-11_10_6_1.jpg,0,1,0,0,0,0
16911,16911,UG1,2019-02-20 22:27:59,cw17-11/cw17-11_10_6_2.jpg,0,1,0,0,0,0
16912,16912,UG1,2019-02-04 22:33:54,cw17-11/cw17-11_10_6_3.jpg,0,1,0,0,0,0
16913,16913,UG1,2019-02-26 22:25:51,cw17-11/cw17-11_10_6_4.jpg,0,1,0,0,0,0
16914,16914,UG1,2019-02-20 22:03:43,cw17-11/cw17-11_10_6_5.jpg,0,1,0,0,0,0
16915,16915,UG1,2019-01-31 23:11:53,cw17-11/cw17-11_10_6_6.jpg,0,1,0,0,0,0
16916,16916,UG1,2019-02-20 20:26:20,cw17-11/cw17-11_10_7_0.jpg,0,1,0,0,0,0
16917,16917,UG1,2019-03-06 21:18:50,cw17-11/cw17-11_10_7_1.jpg,0,1,0,0,0,0
16918,16918,UG1,2019-03-07 18:38:54,cw17-11/cw17-11_10_7_3.jpg,0,1,0,0,0,0
16919,16919,UG1,2019-02-20 22:31:21,cw17-11/cw17-11_11_26_0.jpg,0,1,0,0,0,0
16920,16920,UG1,2019-02-19 20:47:35,cw17-11/cw17-11_11_26_1.jpg,0,1,0,0,0,0
16921,16921,UG1,2019-03-06 20:39:49,cw17-11/cw17-11_11_26_10.jpg,0,1,0,0,0,0
16922,16922,UG1,2019-02-27 17:56:52,cw17-11/cw17-11_11_26_12.jpg,0,1,0,0,0,0
16923,16923,UG1,2019-02-04 23:01:18,cw17-11/cw17-11_11_26_13.jpg,0,0,0,0,0,1
16924,16924,UG1,2019-02-19 21:20:59,cw17-11/cw17-11_11_26_14.jpg,0,1,0,0,0,0
16925,16925,UG1,2019-02-26 23:03:35,cw17-11/cw17-11_11_26_17.jpg,0,1,0,0,0,0
16926,16926,UG1,2019-02-04 22:28:41,cw17-11/cw17-11_11_26_19.jpg,1,0,0,0,0,0
16927,16927,UG1,2019-02-04 23:01:28,cw17-11/cw17-11_11_26_6.jpg,0,0,1,0,0,0
16928,16928,UG1,2019-02-20 20:51:09,cw17-11/cw17-11_11_26_7.jpg,0,1,0,0,0,0
16929,16929,UG1,2019-02-27 17:38:07,cw17-11/cw17-11_11_26_9.jpg,0,1,0,0,0,0
16930,16930,UG1,2019-02-27 17:35:41,cw17-11/cw17-11_11_27_1.jpg,0,1,0,0,0,0
16931,16931,UG1,2019-02-20 20:46:09,cw17-11/cw17-11_11_27_11.jpg,0,1,0,0,0,0
16932,16932,UG1,2019-02-04 22:34:28,cw17-11/cw17-11_11_27_13.jpg,0,0,0,0,0,1
16933,16933,UG1,2019-03-07 19:06:55,cw17-11/cw17-11_11_27_14.jpg,0,1,0,0,0,0
16934,16934,UG1,2019-03-05 19:35:57,cw17-11/cw17-11_11_27_15.jpg,0,1,0,0,0,0
16935,16935,UG1,2019-03-07 19:10:53,cw17-11/cw17-11_11_27_16.jpg,0,1,0,0,0,0
16936,16936,UG1,2019-02-19 21:55:45,cw17-11/cw17-11_11_27_21.jpg,0,1,0,0,0,0
16937,16937,UG1,2019-02-26 22:25:02,cw17-11/cw17-11_11_27_22.jpg,0,0,0,0,0,1
16938,16938,UG1,2019-02-04 23:00:52,cw17-11/cw17-11_11_27_23.jpg,0,1,0,0,0,0
16939,16939,UG1,2019-02-04 22:53:13,cw17-11/cw17-11_11_27_25.jpg,0,1,0,0,0,0
16940,16940,UG1,2019-03-06 21:28:42,cw17-11/cw17-11_11_27_27.jpg,0,1,0,0,0,0
16941,16941,UG1,2019-02-03 22:01:06,cw17-11/cw17-11_11_27_29.jpg,0,1,0,0,0,0
16942,16942,UG1,2019-03-05 19:55:58,cw17-11/cw17-11_11_27_30.jpg,0,0,1,0,0,0
16943,16943,UG1,2019-02-20 20:25:15,cw17-11/cw17-11_11_27_31.jpg,0,1,0,0,0,0
16944,16944,UG1,2019-03-06 21:12:44,cw17-11/cw17-11_11_27_4.jpg,0,1,0,0,0,0
16945,16945,UG1,2019-02-04 22:29:06,cw17-11/cw17-11_11_27_5.jpg,0,1,0,0,0,0
16946,16946,UG1,2019-03-05 19:55:09,cw17-11/cw17-11_11_27_7.jpg,0,1,0,0,0,0
16947,16947,UG1,2019-02-20 20:35:27,cw17-11/cw17-11_11_27_9.jpg,0,1,0,0,0,0
16948,16948,UG1,2019-03-06 20:45:13,cw17-11/cw17-11_12_13_0.jpg,0,1,0,0,0,0
16949,16949,UG1,2019-02-19 21:23:28,cw17-11/cw17-11_12_13_1.jpg,0,1,0,0,0,0
16950,16950,UG1,2019-03-05 20:05:45,cw17-11/cw17-11_12_13_11.jpg,0,1,0,0,0,0
16951,16951,UG1,2019-02-20 22:25:40,cw17-11/cw17-11_12_13_12.jpg,0,1,0,0,0,0
16952,16952,UG1,2019-02-03 21:59:15,cw17-11/cw17-11_12_13_13.jpg,0,1,0,0,0,0
16953,16953,UG1,2019-03-05 20:01:29,cw17-11/cw17-11_12_13_15.jpg,0,1,0,0,0,0
16954,16954,UG1,2019-02-19 21:06:24,cw17-11/cw17-11_12_13_16.jpg,0,1,0,0,0,0
16955,16955,UG1,2019-01-31 23:09:53,cw17-11/cw17-11_12_13_18.jpg,0,1,0,0,0,0
16956,16956,UG1,2019-03-06 21:30:19,cw17-11/cw17-11_12_13_19.jpg,0,1,0,0,0,0
16957,16957,UG1,2019-03-07 19:03:36,cw17-11/cw17-11_12_13_21.jpg,0,1,0,0,1,0
16958,16958,UG1,2019-02-19 21:39:57,cw17-11/cw17-11_12_13_22.jpg,0,1,0,0,0,0
16959,16959,UG1,2019-02-27 17:32:05,cw17-11/cw17-11_12_13_25.jpg,0,1,0,0,0,0
16960,16960,UG1,2019-03-06 20:52:44,cw17-11/cw17-11_12_13_27.jpg,0,1,0,0,1,0
16961,16961,UG1,2019-02-26 22:19:38,cw17-11/cw17-11_12_13_29.jpg,0,1,0,0,0,0
16962,16962,UG1,2019-03-06 20:49:53,cw17-11/cw17-11_12_13_3.jpg,0,1,0,0,0,0
16963,16963,UG1,2019-02-04 21:03:22,cw17-11/cw17-11_12_13_30.jpg,0,1,0,0,1,0
16964,16964,UG1,2019-02-04 22:47:10,cw17-11/cw17-11_12_13_32.jpg,0,1,0,0,1,0
16965,16965,UG1,2019-03-05 20:03:47,cw17-11/cw17-11_12_13_33.jpg,0,1,0,0,0,0
16966,16966,UG1,2019-02-20 22:25:16,cw17-11/cw17-11_12_13_34.jpg,0,1,0,0,0,0
16967,16967,UG1,2019-02-20 20:31:56,cw17-11/cw17-11_12_13_35.jpg,0,1,0,0,0,0
16968,16968,UG1,2019-02-19 22:03:14,cw17-11/cw17-11_12_13_36.jpg,0,1,0,0,1,0
16969,16969,UG1,2019-02-20 22:09:39,cw17-11/cw17-11_12_13_37.jpg,0,1,0,0,1,0
16970,16970,UG1,2019-01-30 20:22:37,cw17-11/cw17-11_12_13_38.jpg,0,1,0,0,1,0
16971,16971,UG1,2019-02-03 21:51:23,cw17-11/cw17-11_12_13_39.jpg,0,1,0,0,1,1
16972,16972,UG1,2019-01-30 20:26:30,cw17-11/cw17-11_12_13_4.jpg,0,1,0,0,1,0
16973,16973,UG1,2019-03-05 20:33:55,cw17-11/cw17-11_12_13_41.jpg,0,1,0,0,0,0
16974,16974,UG1,2019-03-07 19:11:21,cw17-11/cw17-11_12_13_42.jpg,0,1,0,0,0,0
16975,16975,UG1,2019-02-20 20:22:39,cw17-11/cw17-11_12_13_43.jpg,0,1,0,0,0,0
16976,16976,UG1,2019-03-07 18:56:25,cw17-11/cw17-11_12_13_44.jpg,0,1,0,0,0,0
16977,16977,UG1,2019-02-20 20:24:16,cw17-11/cw17-11_12_13_6.jpg,0,1,0,0,1,0
16978,16978,UG1,2019-03-06 20:44:51,cw17-11/cw17-11_12_13_7.jpg,0,1,0,0,0,0
16979,16979,UG1,2019-02-26 22:58:45,cw17-11/cw17-11_12_13_8.jpg,0,1,0,0,0,0
16980,16980,UG1,2019-02-20 20:24:06,cw17-11/cw17-11_12_23_0.jpg,0,0,1,0,0,0
16981,16981,UG1,2019-02-27 17:57:57,cw17-11/cw17-11_12_23_10.jpg,0,1,0,0,0,0
16982,16982,UG1,2019-02-20 20:23:41,cw17-11/cw17-11_12_23_11.jpg,0,1,0,0,0,0
16983,16983,UG1,2019-03-05 19:34:41,cw17-11/cw17-11_12_23_12.jpg,0,1,0,0,0,0
16984,16984,UG1,2019-03-06 20:40:54,cw17-11/cw17-11_12_23_13.jpg,0,1,0,0,0,0
16985,16985,UG1,2019-03-06 21:09:59,cw17-11/cw17-11_12_23_14.jpg,0,0,0,0,0,1
16986,16986,UG1,2019-03-05 20:34:05,cw17-11/cw17-11_12_23_15.jpg,0,1,0,0,0,0
16987,16987,UG1,2019-03-05 20:03:01,cw17-11/cw17-11_12_23_16.jpg,0,1,0,0,0,0
16988,16988,UG1,2019-02-20 22:26:42,cw17-11/cw17-11_12_23_17.jpg,0,0,0,0,0,1
16989,16989,UG1,2019-02-04 22:36:16,cw17-11/cw17-11_12_23_18.jpg,0,1,0,0,0,0
16990,16990,UG1,2019-03-06 20:38:26,cw17-11/cw17-11_12_23_19.jpg,0,0,1,0,0,0
16991,16991,UG1,2019-03-05 20:00:38,cw17-11/cw17-11_12_23_2.jpg,0,1,0,0,0,0
16992,16992,UG1,2019-02-04 23:02:23,cw17-11/cw17-11_12_23_3.jpg,0,1,0,0,0,0
16993,16993,UG1,2019-01-31 23:30:46,cw17-11/cw17-11_12_23_4.jpg,0,1,0,0,0,0
16994,16994,UG1,2019-03-05 19:35:15,cw17-11/cw17-11_12_23_6.jpg,0,1,0,0,0,0
16995,16995,UG1,2019-01-30 19:16:18,cw17-11/cw17-11_12_23_7.jpg,0,1,0,0,0,0
16996,16996,UG1,2019-02-20 22:30:50,cw17-11/cw17-11_12_23_8.jpg,0,1,0,0,0,0
16997,16997,UG1,2019-02-20 22:11:21,cw17-11/cw17-11_12_23_9.jpg,0,1,0,0,0,0
16998,16998,UG1,2019-02-20 22:17:30,cw17-11/cw17-11_12_24_1.jpg,0,1,0,0,0,0
16999,16999,UG1,2019-03-07 19:09:47,cw17-11/cw17-11_12_24_13.jpg,0,0,0,0,0,1
17000,17000,UG1,2019-01-30 20:32:58,cw17-11/cw17-11_12_24_14.jpg,0,1,1,0,0,1
17001,17001,UG1,2019-01-31 23:26:01,cw17-11/cw17-11_12_24_16.jpg,0,0,1,0,0,0
17002,17002,UG1,2019-02-03 21:57:27,cw17-11/cw17-11_12_24_8.jpg,0,1,1,0,0,1
17003,17003,UG1,2019-02-26 22:20:16,cw17-11/cw17-11_13_24_0.jpg,0,1,0,0,0,0
17004,17004,UG1,2019-02-19 21:11:40,cw17-11/cw17-11_13_24_10.jpg,0,1,0,0,0,0
17005,17005,UG1,2019-02-19 21:28:09,cw17-11/cw17-11_13_24_11.jpg,0,0,0,0,0,1
17006,17006,UG1,2019-03-06 21:12:59,cw17-11/cw17-11_13_24_13.jpg,0,1,0,0,0,0
17007,17007,UG1,2019-02-27 17:48:05,cw17-11/cw17-11_13_24_14.jpg,0,1,0,0,0,0
17008,17008,UG1,2019-02-27 17:33:30,cw17-11/cw17-11_13_24_15.jpg,0,0,0,0,0,1
17009,17009,UG1,2019-02-20 22:26:37,cw17-11/cw17-11_13_24_16.jpg,0,1,0,0,0,0
17010,17010,UG1,2019-03-07 19:07:32,cw17-11/cw17-11_13_24_17.jpg,0,1,0,0,0,0
17011,17011,UG1,2019-03-06 20:49:22,cw17-11/cw17-11_13_24_18.jpg,0,1,0,0,0,0
17012,17012,UG1,2019-03-05 19:29:32,cw17-11/cw17-11_13_24_2.jpg,0,1,0,0,0,0
17013,17013,UG1,2019-01-23 20:55:35,cw17-11/cw17-11_13_24_20.jpg,0,1,0,0,0,0
17014,17014,UG1,2019-02-20 22:05:27,cw17-11/cw17-11_13_24_21.jpg,0,0,1,0,0,0
17015,17015,UG1,2019-03-07 19:08:10,cw17-11/cw17-11_13_24_4.jpg,0,1,0,0,0,0
17016,17016,UG1,2019-02-03 22:08:38,cw17-11/cw17-11_13_24_5.jpg,1,0,0,0,0,0
17017,17017,UG1,2019-03-07 18:45:31,cw17-11/cw17-11_13_24_6.jpg,0,1,0,0,0,0
17018,17018,UG1,2019-02-20 22:16:23,cw17-11/cw17-11_13_24_7.jpg,0,1,0,0,0,0
17019,17019,UG1,2019-02-19 21:24:28,cw17-11/cw17-11_13_24_8.jpg,0,1,0,0,0,0
17020,17020,UG1,2019-02-27 17:36:08,cw17-11/cw17-11_13_33_0.jpg,0,1,0,0,0,0
17021,17021,UG1,2019-02-19 21:25:43,cw17-11/cw17-11_13_33_1.jpg,0,1,0,0,0,0
17022,17022,UG1,2019-03-05 20:03:24,cw17-11/cw17-11_13_33_10.jpg,0,1,0,0,0,0
17023,17023,UG1,2019-03-05 19:37:14,cw17-11/cw17-11_13_33_14.jpg,0,1,0,0,0,0
17024,17024,UG1,2019-03-05 19:36:34,cw17-11/cw17-11_13_33_16.jpg,0,1,0,0,0,0
17025,17025,UG1,2019-03-07 18:47:27,cw17-11/cw17-11_13_33_17.jpg,0,1,0,0,0,0
17026,17026,UG1,2019-03-06 21:29:10,cw17-11/cw17-11_13_33_18.jpg,0,1,0,0,0,0
17027,17027,UG1,2019-02-26 22:41:11,cw17-11/cw17-11_13_33_2.jpg,0,1,0,0,0,0
17028,17028,UG1,2019-03-07 19:01:46,cw17-11/cw17-11_13_33_4.jpg,0,1,0,0,0,0
17029,17029,UG1,2019-03-06 20:51:07,cw17-11/cw17-11_13_33_5.jpg,0,1,0,0,0,0
17030,17030,UG1,2019-03-06 21:01:30,cw17-11/cw17-11_13_33_6.jpg,0,1,0,0,0,0
17031,17031,UG1,2019-02-20 20:51:26,cw17-11/cw17-11_13_33_7.jpg,0,1,0,0,0,0
17032,17032,UG1,2019-02-20 20:48:46,cw17-11/cw17-11_13_33_9.jpg,0,1,0,0,0,0
17033,17033,UG1,2019-02-04 22:36:11,cw17-11/cw17-11_14_17_0.jpg,0,1,0,0,0,0
17034,17034,UG1,2019-02-27 17:50:04,cw17-11/cw17-11_14_17_1.jpg,0,1,0,0,0,0
17035,17035,UG1,2019-02-20 20:16:41,cw17-11/cw17-11_14_17_3.jpg,0,1,0,0,0,0
17036,17036,UG1,2019-03-06 20:59:06,cw17-11/cw17-11_14_17_4.jpg,0,1,0,0,0,0
17037,17037,UG1,2019-02-27 17:53:13,cw17-11/cw17-11_15_26_11.jpg,0,1,0,0,0,0
17038,17038,UG1,2019-02-19 21:01:52,cw17-11/cw17-11_15_26_12.jpg,0,1,0,0,0,0
17039,17039,UG1,2019-02-19 21:18:44,cw17-11/cw17-11_15_26_15.jpg,0,1,0,0,0,0
17040,17040,UG1,2019-02-03 22:03:57,cw17-11/cw17-11_15_26_16.jpg,0,1,0,0,0,0
17041,17041,UG1,2019-02-04 22:56:39,cw17-11/cw17-11_15_26_17.jpg,0,1,0,0,0,0
17042,17042,UG1,2019-03-06 21:01:45,cw17-11/cw17-11_15_26_2.jpg,0,1,0,0,0,0
17043,17043,UG1,2019-02-26 22:22:59,cw17-11/cw17-11_15_26_20.jpg,0,1,0,0,0,0
17044,17044,UG1,2019-02-26 23:01:17,cw17-11/cw17-11_15_26_23.jpg,0,1,0,0,0,0
17045,17045,UG1,2019-03-05 19:56:48,cw17-11/cw17-11_15_26_24.jpg,0,1,0,0,0,0
17046,17046,UG1,2019-02-20 22:17:24,cw17-11/cw17-11_15_26_25.jpg,0,1,0,0,0,0
17047,17047,UG1,2019-03-05 20:21:50,cw17-11/cw17-11_15_26_26.jpg,0,1,0,0,0,0
17048,17048,UG1,2019-02-04 22:32:49,cw17-11/cw17-11_15_26_28.jpg,0,1,0,0,0,0
17049,17049,UG1,2019-03-05 20:05:07,cw17-11/cw17-11_15_26_3.jpg,0,1,0,0,0,0
17050,17050,UG1,2019-02-03 22:11:33,cw17-11/cw17-11_15_26_30.jpg,0,1,0,0,0,0
17051,17051,UG1,2019-02-27 17:51:07,cw17-11/cw17-11_15_26_32.jpg,1,0,0,0,0,0
17052,17052,UG1,2019-02-19 21:49:48,cw17-11/cw17-11_15_26_33.jpg,0,1,0,0,0,0
17053,17053,UG1,2019-02-26 22:28:12,cw17-11/cw17-11_15_26_34.jpg,0,1,0,0,0,0
17054,17054,UG1,2019-02-04 22:42:40,cw17-11/cw17-11_15_26_4.jpg,0,1,0,0,0,0
17055,17055,UG1,2019-03-06 21:28:18,cw17-11/cw17-11_15_26_6.jpg,0,1,0,0,0,0
17056,17056,UG1,2019-03-05 20:34:58,cw17-11/cw17-11_16_1_13.jpg,0,1,0,0,0,0
17057,17057,UG1,2019-03-05 20:20:40,cw17-11/cw17-11_16_1_20.jpg,0,0,0,1,0,0
17058,17058,UG1,2019-02-20 20:32:31,cw17-11/cw17-11_16_1_7.jpg,0,1,0,0,0,0
17059,17059,UG1,2019-01-31 23:25:43,cw17-11/cw17-11_16_33_0.jpg,0,1,0,0,0,0
17060,17060,UG1,2019-02-19 21:56:49,cw17-11/cw17-11_16_33_1.jpg,0,1,0,0,0,0
17061,17061,UG1,2019-03-05 20:23:05,cw17-11/cw17-11_16_33_11.jpg,0,1,0,0,0,0
17062,17062,UG1,2019-02-27 17:53:35,cw17-11/cw17-11_16_33_13.jpg,0,1,0,0,0,0
17063,17063,UG1,2019-02-26 23:03:05,cw17-11/cw17-11_16_33_14.jpg,0,1,0,0,0,0
17064,17064,UG1,2019-02-04 23:01:01,cw17-11/cw17-11_16_33_17.jpg,0,1,0,0,0,0
17065,17065,UG1,2019-02-19 21:09:22,cw17-11/cw17-11_16_33_19.jpg,0,1,0,0,0,0
17066,17066,UG1,2019-02-20 22:03:16,cw17-11/cw17-11_16_33_2.jpg,0,1,0,0,0,0
17067,17067,UG1,2019-02-26 22:26:24,cw17-11/cw17-11_16_33_20.jpg,1,0,0,0,0,0
17068,17068,UG1,2019-01-30 20:26:15,cw17-11/cw17-11_16_33_21.jpg,0,1,0,0,0,0
17069,17069,UG1,2019-02-26 22:35:37,cw17-11/cw17-11_16_33_22.jpg,0,1,0,0,0,0
17070,17070,UG1,2019-03-05 20:03:36,cw17-11/cw17-11_16_33_23.jpg,0,1,0,0,0,0
17071,17071,UG1,2019-01-30 19:17:07,cw17-11/cw17-11_16_33_24.jpg,0,1,0,0,0,0
17072,17072,UG1,2019-02-20 20:37:13,cw17-11/cw17-11_16_33_25.jpg,0,1,0,0,0,0
17073,17073,UG1,2019-02-19 21:21:19,cw17-11/cw17-11_16_33_27.jpg,0,1,0,0,0,0
17074,17074,UG1,2019-01-31 23:12:06,cw17-11/cw17-11_16_33_29.jpg,0,1,0,0,0,0
17075,17075,UG1,2019-01-30 19:16:27,cw17-11/cw17-11_16_33_3.jpg,0,1,0,0,0,0
17076,17076,UG1,2019-02-20 20:39:23,cw17-11/cw17-11_16_33_30.jpg,0,1,0,0,0,0
17077,17077,UG1,2019-02-20 22:13:50,cw17-11/cw17-11_16_33_32.jpg,0,1,0,0,0,0
17078,17078,UG1,2019-02-03 22:00:40,cw17-11/cw17-11_16_33_34.jpg,0,1,0,0,0,0
17079,17079,UG1,2019-03-05 19:34:18,cw17-11/cw17-11_16_33_35.jpg,0,0,1,0,0,0
17080,17080,UG1,2019-02-19 21:20:32,cw17-11/cw17-11_16_33_4.jpg,0,1,0,0,0,0
17081,17081,UG1,2019-02-27 17:30:59,cw17-11/cw17-11_16_33_5.jpg,0,1,0,0,0,0
17082,17082,UG1,2019-03-05 20:03:34,cw17-11/cw17-11_16_33_6.jpg,0,1,0,0,0,0
17083,17083,UG1,2019-03-05 20:42:29,cw17-11/cw17-11_16_33_8.jpg,1,0,0,0,0,0
17084,17084,UG1,2019-03-06 20:42:25,cw17-11/cw17-11_16_33_9.jpg,0,1,0,0,0,0
17085,17085,UG1,2019-03-06 20:53:42,cw17-11/cw17-11_16_7_0.jpg,0,1,0,0,0,0
17086,17086,UG1,2019-02-26 22:42:38,cw17-11/cw17-11_16_7_4.jpg,0,1,0,0,0,0
17087,17087,UG1,2019-03-06 21:04:22,cw17-11/cw17-11_17_14_0.jpg,0,1,0,0,0,0
17088,17088,UG1,2019-03-05 20:32:08,cw17-11/cw17-11_17_14_1.jpg,0,1,0,0,0,0
17089,17089,UG1,2019-03-05 19:28:01,cw17-11/cw17-11_17_14_10.jpg,0,1,0,0,0,0
17090,17090,UG1,2019-03-07 18:55:42,cw17-11/cw17-11_17_14_16.jpg,0,1,0,0,0,0
17091,17091,UG1,2019-02-04 22:38:27,cw17-11/cw17-11_17_14_18.jpg,0,1,0,0,0,0
17092,17092,UG1,2019-03-05 20:43:42,cw17-11/cw17-11_17_14_19.jpg,0,1,0,0,0,0
17093,17093,UG1,2019-03-06 20:50:08,cw17-11/cw17-11_17_14_2.jpg,0,1,0,0,0,0
17094,17094,UG1,2019-03-06 21:15:22,cw17-11/cw17-11_17_14_21.jpg,0,1,0,0,0,0
17095,17095,UG1,2019-02-26 22:32:46,cw17-11/cw17-11_17_14_22.jpg,0,1,0,0,0,0
17096,17096,UG1,2019-03-07 19:09:49,cw17-11/cw17-11_17_14_23.jpg,0,1,0,0,0,0
17097,17097,UG1,2019-03-06 20:43:14,cw17-11/cw17-11_17_14_24.jpg,0,1,0,0,0,0
17098,17098,UG1,2019-03-06 20:58:12,cw17-11/cw17-11_17_14_26.jpg,0,1,0,0,0,0
17099,17099,UG1,2019-03-05 20:44:37,cw17-11/cw17-11_17_14_28.jpg,0,1,0,0,0,0
17100,17100,UG1,2019-02-03 22:02:38,cw17-11/cw17-11_17_14_31.jpg,0,1,0,0,0,0
17101,17101,UG1,2019-02-19 20:42:58,cw17-11/cw17-11_17_14_33.jpg,0,1,0,0,0,0
17102,17102,UG1,2019-03-05 19:55:49,cw17-11/cw17-11_17_14_36.jpg,0,1,0,0,0,0
17103,17103,UG1,2019-02-19 21:42:52,cw17-11/cw17-11_17_14_40.jpg,0,1,0,0,0,0
17104,17104,UG1,2019-02-20 20:35:34,cw17-11/cw17-11_17_14_42.jpg,0,1,0,0,0,0
17105,17105,UG1,2019-02-04 22:51:20,cw17-11/cw17-11_17_14_43.jpg,0,1,0,0,0,0
17106,17106,UG1,2019-02-26 22:37:53,cw17-11/cw17-11_17_14_45.jpg,0,1,0,0,0,0
17107,17107,UG1,2019-03-05 20:37:44,cw17-11/cw17-11_17_14_46.jpg,0,1,0,0,0,0
17108,17108,UG1,2019-02-26 22:35:50,cw17-11/cw17-11_17_14_47.jpg,0,0,0,0,0,1
17109,17109,UG1,2019-02-19 21:10:55,cw17-11/cw17-11_17_14_48.jpg,0,0,0,0,0,1
17110,17110,UG1,2019-02-04 21:06:51,cw17-11/cw17-11_17_14_49.jpg,0,1,0,0,0,0
17111,17111,UG1,2019-03-06 21:13:53,cw17-11/cw17-11_17_14_50.jpg,0,1,0,0,0,0
17112,17112,UG1,2019-02-03 22:01:17,cw17-11/cw17-11_17_14_51.jpg,0,1,0,0,0,0
17113,17113,UG1,2019-03-07 18:41:06,cw17-11/cw17-11_17_14_52.jpg,0,1,0,0,0,0
17114,17114,UG1,2019-01-31 23:24:52,cw17-11/cw17-11_17_14_53.jpg,0,1,0,0,0,0
17115,17115,UG1,2019-02-04 22:36:23,cw17-11/cw17-11_17_14_54.jpg,0,1,0,0,0,0
17116,17116,UG1,2019-03-05 19:11:57,cw17-11/cw17-11_17_14_55.jpg,0,1,0,0,0,0
17117,17117,UG1,2019-02-19 21:44:39,cw17-11/cw17-11_17_14_6.jpg,0,1,0,0,0,0
17118,17118,UG1,2019-03-07 18:52:17,cw17-11/cw17-11_17_14_8.jpg,0,1,0,0,0,0
17119,17119,UG1,2019-01-30 19:14:35,cw17-11/cw17-11_17_16_10.jpg,0,1,0,0,0,0
17120,17120,UG1,2019-02-04 22:53:21,cw17-11/cw17-11_17_16_11.jpg,0,1,0,0,0,0
17121,17121,UG1,2019-02-19 21:44:48,cw17-11/cw17-11_17_16_12.jpg,0,1,0,0,0,0
17122,17122,UG1,2019-03-05 20:03:07,cw17-11/cw17-11_17_16_15.jpg,0,1,0,0,0,0
17123,17123,UG1,2019-02-20 22:07:51,cw17-11/cw17-11_17_16_16.jpg,0,1,0,0,0,0
17124,17124,UG1,2019-03-05 20:17:59,cw17-11/cw17-11_17_16_17.jpg,0,1,0,0,0,0
17125,17125,UG1,2019-03-05 20:04:34,cw17-11/cw17-11_17_16_2.jpg,0,1,0,0,0,0
17126,17126,UG1,2019-02-26 22:31:48,cw17-11/cw17-11_17_16_22.jpg,0,0,0,0,0,1
17127,17127,UG1,2019-02-20 20:26:38,cw17-11/cw17-11_17_16_25.jpg,0,1,0,0,0,0
17128,17128,UG1,2019-02-03 22:05:49,cw17-11/cw17-11_17_16_3.jpg,0,1,0,0,0,0
17129,17129,UG1,2019-02-27 17:39:01,cw17-11/cw17-11_17_16_37.jpg,0,0,0,0,0,1
17130,17130,UG1,2019-02-03 21:50:40,cw17-11/cw17-11_17_16_39.jpg,1,0,0,0,0,0
17131,17131,UG1,2019-02-04 22:35:32,cw17-11/cw17-11_17_16_4.jpg,0,0,0,1,0,0
17132,17132,UG1,2019-03-05 20:09:11,cw17-11/cw17-11_17_16_42.jpg,0,0,0,1,0,0
17133,17133,UG1,2019-02-26 22:30:56,cw17-11/cw17-11_17_16_46.jpg,0,1,0,0,0,0
17134,17134,UG1,2019-02-27 17:33:03,cw17-11/cw17-11_17_16_48.jpg,0,0,0,0,0,1
17135,17135,UG1,2019-03-05 20:11:55,cw17-11/cw17-11_17_16_50.jpg,0,0,0,0,0,1
17136,17136,UG1,2019-03-05 20:32:35,cw17-11/cw17-11_17_16_53.jpg,0,1,0,0,0,0
17137,17137,UG1,2019-02-27 17:35:05,cw17-11/cw17-11_17_16_55.jpg,0,1,0,0,0,0
17138,17138,UG1,2019-03-06 21:00:48,cw17-11/cw17-11_17_16_56.jpg,0,1,0,0,0,0
17139,17139,UG1,2019-01-30 19:11:35,cw17-11/cw17-11_17_16_57.jpg,0,0,0,1,0,0
17140,17140,UG1,2019-02-19 21:39:36,cw17-11/cw17-11_17_16_58.jpg,0,1,0,0,0,0
17141,17141,UG1,2019-03-05 20:04:22,cw17-11/cw17-11_17_16_59.jpg,0,1,0,0,0,0
17142,17142,UG1,2019-03-07 18:48:04,cw17-11/cw17-11_17_16_6.jpg,0,1,0,0,0,0
17143,17143,UG1,2019-03-07 18:38:25,cw17-11/cw17-11_17_16_61.jpg,0,1,0,0,0,0
17144,17144,UG1,2019-02-26 22:42:09,cw17-11/cw17-11_17_16_62.jpg,0,0,1,0,0,0
17145,17145,UG1,2019-02-20 22:29:26,cw17-11/cw17-11_17_16_64.jpg,0,1,0,0,0,0
17146,17146,UG1,2019-01-31 23:32:56,cw17-11/cw17-11_17_16_8.jpg,1,0,0,0,0,0
17147,17147,UG1,2019-02-04 23:00:45,cw17-11/cw17-11_17_16_9.jpg,0,1,0,0,0,0
17148,17148,UG1,2019-01-30 19:11:59,cw17-11/cw17-11_17_19_10.jpg,0,1,0,0,0,0
17149,17149,UG1,2019-02-19 21:44:28,cw17-11/cw17-11_17_19_11.jpg,0,1,0,0,0,0
