,tilename,username,cored,diffuse,CAA,10xfields,coords,prediction_model,cored annotation,diffuse annotation,CAA annotation,negative annotation,flag annotation,notsure annotation
2522,cw16-36/cw16-36_6_39_56.jpg,NA (prediction),0.016089441,0.32406718,0.57534915,cw16-36/0/6/39.jpg,"[1094, 706, 256, 256]",consensus_of_2,0,0,0,1,0,0
2523,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_16_44.jpg,NA (prediction),0.0062357727,0.9727659,0.01107072,NA28UCDtemporalgyri _4G8/0/17/16.jpg,"[95, 732, 256, 256]",consensus_of_2,0,0,0,1,0,0
2524,cw18-48/cw18-48_25_31_58.jpg,NA (prediction),0.9641378,0.9890911,0.009149205,cw18-48/0/25/31.jpg,"[306, 1178, 256, 256]",consensus_of_2,0,0,0,1,0,0
2525,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_23_17_29.jpg,NA (prediction),0.0051656137,0.59989256,0.18559092,NA27UCDtemporalgyri _4G8/0/23/17.jpg,"[0, 727, 256, 256]",consensus_of_2,0,1,0,0,0,0
2526,cw15-29/cw15-29_25_5_6.jpg,NA (prediction),0.9139043,0.002426548,0.9303439,cw15-29/0/25/5.jpg,"[407, 1280, 256, 256]",consensus_of_2,0,0,0,1,0,0
2527,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_14_14_2.jpg,NA (prediction),0.20625052,0.9738762,0.00012444457,17-3_UTSW_temporal_6E10/0/14/14.jpg,"[0, 47, 256, 256]",consensus_of_2,0,1,0,0,0,0
2528,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_14_23_8.jpg,NA (prediction),0.23218629,0.99790406,4.1835312e-05,17-3_UTSW_temporal_6E10/0/14/23.jpg,"[970, 209, 256, 256]",consensus_of_2,0,1,0,0,0,0
2529,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_30_25.jpg,NA (prediction),0.021553734,0.19802879,0.3567736,NA23UCDtemporalgyri _4G8/0/8/30.jpg,"[1020, 1154, 256, 256]",consensus_of_2,0,0,0,1,0,0
2530,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_20_19_4.jpg,NA (prediction),0.0011895371,0.9109998,0.17662647,NA37UCDtemporalgyri _4G8/0/20/19.jpg,"[877, 28, 256, 256]",consensus_of_2,0,1,0,0,1,0
2531,cw18-48/cw18-48_19_30_22.jpg,NA (prediction),0.019542556000000003,0.021700252000000003,0.9688966,cw18-48/0/19/30.jpg,"[135, 857, 256, 256]",consensus_of_2,0,0,0,1,0,0
2532,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_11_29_25.jpg,NA (prediction),0.9624026,0.5413876,0.0002966195,NA37UCDtemporalgyri _4G8/0/11/29.jpg,"[0, 652, 256, 256]",consensus_of_2,0,1,0,0,0,0
2533,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_16_11_3.jpg,NA (prediction),0.999871,0.8450247999999999,1.39856e-05,17-3_UTSW_temporal_6E10/0/16/11.jpg,"[1118, 0, 256, 256]",consensus_of_2,1,1,0,0,0,0
2534,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_3_26_3.jpg,NA (prediction),0.018445004,0.0074121365,0.9847665,NA23UCDtemporalgyri _4G8/0/3/26.jpg,"[37, 73, 256, 256]",consensus_of_2,0,0,1,0,1,0
2535,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_4_24_53.jpg,NA (prediction),0.9942468,0.9932122,0.00010762118,NA37UCDtemporalgyri _4G8/0/4/24.jpg,"[581, 414, 256, 256]",consensus_of_2,0,1,0,0,0,0
2536,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_7_25_23.jpg,NA (prediction),0.0011718945,0.053856887,0.99999046,8-3_UTSW_temporal_6E10/0/7/25.jpg,"[0, 556, 256, 256]",consensus_of_2,0,0,1,0,0,0
2537,cw15-29/cw15-29_11_30_2.jpg,NA (prediction),0.0026070336,0.003219932,0.99642414,cw15-29/0/11/30.jpg,"[375, 933, 256, 256]",consensus_of_2,0,0,1,0,1,0
2538,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_4_18_30.jpg,NA (prediction),0.14169514,0.9888375,0.0024338446,NA37UCDtemporalgyri _4G8/0/4/18.jpg,"[1191, 442, 256, 256]",consensus_of_2,0,1,0,0,0,0
2539,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_12_9_35.jpg,NA (prediction),0.45205882,0.9921559,0.00010985163,NA37UCDtemporalgyri _4G8/0/12/9.jpg,"[18, 965, 256, 256]",consensus_of_2,0,1,0,0,0,0
2540,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_5_17_6.jpg,NA (prediction),0.00014536246,0.0014283953,0.99999774,NA15UCDtemporalgyri _4G8/0/5/17.jpg,"[124, 629, 256, 256]",consensus_of_2,0,0,1,0,0,0
2541,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_11_26_39.jpg,NA (prediction),0.024591042,0.113931365,0.9099369,NA23UCDtemporalgyri _4G8/0/11/26.jpg,"[1280, 897, 256, 256]",consensus_of_2,0,1,0,0,0,0
2542,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_19_24_16.jpg,NA (prediction),0.9178431,0.99790716,1.581998e-05,NA37UCDtemporalgyri _4G8/0/19/24.jpg,"[443, 584, 256, 256]",consensus_of_2,0,1,0,0,0,0
2543,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_14_28_36.jpg,NA (prediction),0.18465672,0.9995431,7.231994e-06,NA37UCDtemporalgyri _4G8/0/14/28.jpg,"[119, 959, 256, 256]",consensus_of_2,0,1,0,0,0,0
2544,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_7_27_6.jpg,NA (prediction),0.9186917,0.9090043,0.00022022368,NA37UCDtemporalgyri _4G8/0/7/27.jpg,"[844, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
2545,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_28_17_13.jpg,NA (prediction),0.19395019,0.00040081432,0.9980921,NA28UCDtemporalgyri _4G8/0/28/17.jpg,"[1004, 325, 256, 256]",consensus_of_2,0,0,0,1,0,1
2546,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_21_30_53.jpg,NA (prediction),0.08873271,0.999388,0.00010381293,NA28UCDtemporalgyri _4G8/0/21/30.jpg,"[721, 1228, 256, 256]",consensus_of_2,0,1,0,0,0,0
2547,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_18_16_20.jpg,NA (prediction),0.35332584,0.99895716,0.0002316396,NA28UCDtemporalgyri _4G8/0/18/16.jpg,"[218, 336, 256, 256]",consensus_of_2,0,1,0,0,0,0
2548,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_6_30_25.jpg,NA (prediction),0.9998023,0.008144215,5.7243244e-05,NA27UCDtemporalgyri _4G8/0/6/30.jpg,"[969, 1194, 256, 256]",consensus_of_2,1,1,0,0,0,0
2549,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_10_15_5.jpg,NA (prediction),2.9766882e-06,0.10729935,0.9998491,NA15UCDtemporalgyri _4G8/0/10/15.jpg,"[1280, 883, 256, 256]",consensus_of_2,0,0,1,0,1,0
2550,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_7_25_17.jpg,NA (prediction),3.4899040000000008e-06,0.0014473115,0.99978787,NA28UCDtemporalgyri _4G8/0/7/25.jpg,"[1265, 524, 256, 256]",consensus_of_2,0,0,0,1,0,0
2551,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_10_16_42.jpg,NA (prediction),0.004097629,0.9999764,0.00012850645,40-3_UTSW_temporal_6E10/0/10/16.jpg,"[1133, 740, 256, 256]",consensus_of_2,0,1,0,0,1,0
2552,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_22_16_16.jpg,NA (prediction),4.4706856e-05,0.9038782,0.18988632,NA15UCDtemporalgyri _4G8/0/22/16.jpg,"[944, 0, 256, 256]",consensus_of_2,0,0,0,1,0,0
2553,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_16_3_53.jpg,NA (prediction),6.165607e-05,0.0035454049,0.99830616,NA28UCDtemporalgyri _4G8/0/16/3.jpg,"[1238, 1280, 256, 256]",consensus_of_2,0,0,0,1,0,0
2554,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_22_28_37.jpg,NA (prediction),0.9980842,0.75419366,4.8908764e-06,NA28UCDtemporalgyri _4G8/0/22/28.jpg,"[1168, 534, 256, 256]",consensus_of_2,0,0,0,1,1,1
2555,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_17_25_63.jpg,NA (prediction),0.99876094,0.36123112,9.2616466e-07,NA27UCDtemporalgyri _4G8/0/17/25.jpg,"[92, 1108, 256, 256]",consensus_of_2,1,0,0,0,0,0
2556,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_13_34_10.jpg,NA (prediction),0.644523,0.9982876,5.7215657e-06,8-3_UTSW_temporal_6E10/0/13/34.jpg,"[596, 549, 256, 256]",consensus_of_2,0,1,0,0,0,0
2557,cw13-0/cw13-0_17_20_29.jpg,NA (prediction),0.012831169,0.00947048,0.8408001,cw13-0/0/17/20.jpg,"[144, 879, 256, 256]",consensus_of_2,0,0,0,1,0,0
2558,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_25_30.jpg,NA (prediction),3.0940924e-07,3.6178332e-07,0.99999404,NA23UCDtemporalgyri _4G8/0/8/25.jpg,"[86, 612, 256, 256]",consensus_of_2,0,0,1,0,1,0
2559,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_15_9_62.jpg,NA (prediction),0.9999778,0.19903812,7.555879000000002e-07,NA28UCDtemporalgyri _4G8/0/15/9.jpg,"[669, 1195, 256, 256]",consensus_of_2,1,0,0,0,0,0
2560,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_4_23_9.jpg,NA (prediction),0.021074465,0.9994324,0.00013710013000000002,NA23UCDtemporalgyri _4G8/0/4/23.jpg,"[660, 59, 256, 256]",consensus_of_2,0,1,0,0,0,0
2561,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_2_22_2.jpg,NA (prediction),8.383831e-05,0.007964609000000001,0.9999229,NA7UCDtemporalgyri _4G8/0/2/22.jpg,"[1206, 1280, 256, 256]",consensus_of_2,0,0,1,0,0,0
2562,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_5_17_9.jpg,NA (prediction),0.024806809,0.99620724,0.021026032000000004,NA15UCDtemporalgyri _4G8/0/5/17.jpg,"[0, 799, 256, 256]",consensus_of_2,0,1,0,0,0,0
2563,cw16-36/cw16-36_3_28_4.jpg,NA (prediction),0.00015923117,0.004422262299999999,0.9142746,cw16-36/0/3/28.jpg,"[0, 929, 256, 256]",consensus_of_2,0,0,0,1,0,0
2564,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_14_10_42.jpg,NA (prediction),0.98366344,0.9999198,3.2667922e-05,17-3_UTSW_temporal_6E10/0/14/10.jpg,"[1280, 1158, 256, 256]",consensus_of_2,0,1,0,0,0,0
2565,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_1_25_0.jpg,NA (prediction),2.109999e-06,3.7784248e-05,0.9999528,NA23UCDtemporalgyri _4G8/0/1/25.jpg,"[0, 1059, 256, 256]",consensus_of_2,0,0,1,0,1,0
2566,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_11_1_0.jpg,NA (prediction),0.00013703975,0.00017053664,0.99992704,NA15UCDtemporalgyri _4G8/0/11/1.jpg,"[555, 0, 256, 256]",consensus_of_2,0,0,1,0,0,0
2567,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_26_16_34.jpg,NA (prediction),0.993739,0.13923408,0.0011729761,NA28UCDtemporalgyri _4G8/0/26/16.jpg,"[629, 1276, 256, 256]",consensus_of_2,0,1,0,0,1,0
2568,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_10_21_22.jpg,NA (prediction),0.92744386,0.99856657,0.0007348126400000001,NA37UCDtemporalgyri _4G8/0/10/21.jpg,"[696, 715, 256, 256]",consensus_of_2,0,1,0,0,0,0
2569,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_12_26_50.jpg,NA (prediction),0.9998541,0.9952283000000002,0.00010645088,NA28UCDtemporalgyri _4G8/0/12/26.jpg,"[5, 889, 256, 256]",consensus_of_2,0,1,0,0,0,0
2570,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_16_12_31.jpg,NA (prediction),0.9964928,0.9626833,2.8394168e-05,NA37UCDtemporalgyri _4G8/0/16/12.jpg,"[113, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
2571,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_14_13_1.jpg,NA (prediction),6.1585297e-06,0.05573857,0.9924737,NA7UCDtemporalgyri _4G8/0/14/13.jpg,"[571, 121, 256, 256]",consensus_of_2,0,0,1,0,0,0
2572,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_18_24_48.jpg,NA (prediction),0.4446724,0.99904925,9.518912e-06,NA37UCDtemporalgyri _4G8/0/18/24.jpg,"[0, 962, 256, 256]",consensus_of_2,0,1,0,0,0,1
2573,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_28_30_2.jpg,NA (prediction),0.0016221352,0.0072524882999999984,0.99460584,NA28UCDtemporalgyri _4G8/0/28/30.jpg,"[860, 1280, 256, 256]",consensus_of_2,0,0,1,1,1,0
2574,cw18-48/cw18-48_10_23_6.jpg,NA (prediction),0.9880728,0.42680708,8.5804e-06,cw18-48/0/10/23.jpg,"[407, 891, 256, 256]",consensus_of_2,0,1,0,0,0,0
2575,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_18_6_2.jpg,NA (prediction),0.0017092907,3.1073545e-05,0.9372122,NA28UCDtemporalgyri _4G8/0/18/6.jpg,"[93, 88, 256, 256]",consensus_of_2,0,0,0,1,1,0
2576,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_4_20.jpg,NA (prediction),0.0395093,0.0077195343999999985,0.9929074,NA28UCDtemporalgyri _4G8/0/17/4.jpg,"[610, 407, 256, 256]",consensus_of_2,0,0,0,1,0,0
2577,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_6_30_49.jpg,NA (prediction),0.9999912,0.0057064080000000005,4.473634e-08,NA28UCDtemporalgyri _4G8/0/6/30.jpg,"[900, 1141, 256, 256]",consensus_of_2,1,0,0,0,0,0
2578,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_17_14_14.jpg,NA (prediction),0.97326446,0.9997074,1.4439215e-08,NA37UCDtemporalgyri _4G8/0/17/14.jpg,"[0, 619, 256, 256]",consensus_of_2,0,1,0,0,0,0
2579,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_10_21_15.jpg,NA (prediction),0.0051845307,0.89004004,0.029923048,NA23UCDtemporalgyri _4G8/0/10/21.jpg,"[0, 665, 256, 256]",consensus_of_2,0,1,0,0,0,0
2580,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_24_11.jpg,NA (prediction),0.00036288763,0.038524922,0.7453517,NA23UCDtemporalgyri _4G8/0/8/24.jpg,"[725, 704, 256, 256]",consensus_of_2,0,0,1,0,1,0
2581,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_9_15_78.jpg,NA (prediction),0.0011305764999999998,0.9946679,0.031700213,NA27UCDtemporalgyri _4G8/0/9/15.jpg,"[1017, 145, 256, 256]",consensus_of_2,0,1,0,0,0,0
2582,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_16_24_7.jpg,NA (prediction),0.0006432038999999999,0.095083475,0.9118847,NA15UCDtemporalgyri _4G8/0/16/24.jpg,"[1269, 358, 256, 256]",consensus_of_2,0,0,0,1,0,0
2583,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_4_23_8.jpg,NA (prediction),0.86766195,0.5833451,0.0003353984,NA23UCDtemporalgyri _4G8/0/4/23.jpg,"[510, 35, 256, 256]",consensus_of_2,1,0,0,0,1,0
2584,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_9_6_33.jpg,NA (prediction),0.86064386,0.9032851,4.9888690000000015e-05,17-3_UTSW_temporal_6E10/0/9/6.jpg,"[1224, 1203, 256, 256]",consensus_of_2,0,1,0,0,0,0
2585,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_27_35_2.jpg,NA (prediction),0.98109126,0.75655925,1.3943822500000007e-05,NA28UCDtemporalgyri _4G8/0/27/35.jpg,"[579, 56, 256, 256]",consensus_of_2,0,1,0,0,0,0
2586,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_23_17_47.jpg,NA (prediction),0.00021009892000000004,0.7026324,0.9769437,NA27UCDtemporalgyri _4G8/0/23/17.jpg,"[0, 1111, 256, 256]",consensus_of_2,0,1,0,0,0,0
2587,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_22_19_55.jpg,NA (prediction),0.9873746,0.26430747,0.0019125929,NA28UCDtemporalgyri _4G8/0/22/19.jpg,"[676, 1280, 256, 256]",consensus_of_2,1,0,0,0,0,0
2588,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_20_31_11.jpg,NA (prediction),0.009941706,0.59979737,0.97178775,NA28UCDtemporalgyri _4G8/0/20/31.jpg,"[884, 263, 256, 256]",consensus_of_2,0,1,0,0,0,0
2589,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_10_28_23.jpg,NA (prediction),0.85936815,0.9967384,6.9092953e-06,NA37UCDtemporalgyri _4G8/0/10/28.jpg,"[553, 661, 256, 256]",consensus_of_2,0,1,0,0,0,0
2590,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_2_12_3.jpg,NA (prediction),0.0011980502,0.0017470606,0.96626765,NA15UCDtemporalgyri _4G8/0/2/12.jpg,"[914, 153, 256, 256]",consensus_of_2,0,0,1,0,0,0
2591,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_8_5_22.jpg,NA (prediction),0.9576731,0.9973054,4.3420036e-07,NA37UCDtemporalgyri _4G8/0/8/5.jpg,"[1222, 1259, 256, 256]",consensus_of_2,0,1,0,0,0,0
2592,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_14_6_20.jpg,NA (prediction),0.9675838,0.8103107,3.2758398e-06,NA37UCDtemporalgyri _4G8/0/14/6.jpg,"[510, 947, 256, 256]",consensus_of_2,0,1,0,0,0,0
2593,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_20_38_10.jpg,NA (prediction),0.0002039461,0.738383,0.9999989,8-3_UTSW_temporal_6E10/0/20/38.jpg,"[1152, 538, 256, 256]",consensus_of_2,0,1,1,0,1,0
2594,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_7_25_1.jpg,NA (prediction),0.8195388000000001,0.25209814,0.093212456,NA23UCDtemporalgyri _4G8/0/7/25.jpg,"[1004, 0, 256, 256]",consensus_of_2,0,0,0,1,0,0
2595,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_14_11_35.jpg,NA (prediction),0.9952791,0.9999875,6.936820000000001e-07,17-3_UTSW_temporal_6E10/0/14/11.jpg,"[237, 619, 256, 256]",consensus_of_2,0,1,0,0,0,0
2596,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_9_24_2.jpg,NA (prediction),0.00018838458,0.09278814,0.9664991,NA23UCDtemporalgyri _4G8/0/9/24.jpg,"[413, 0, 256, 256]",consensus_of_2,0,0,1,0,0,0
2597,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_4_33.jpg,NA (prediction),3.8979295e-05,0.0018681225,0.9965139,NA28UCDtemporalgyri _4G8/0/17/4.jpg,"[1207, 782, 256, 256]",consensus_of_2,0,0,0,1,0,0
2598,cw13-0/cw13-0_15_21_3.jpg,NA (prediction),0.0011289051,0.045524377000000005,0.9730824,cw13-0/0/15/21.jpg,"[670, 0, 256, 256]",consensus_of_2,0,0,0,1,0,0
2599,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_9_12_0.jpg,NA (prediction),0.00039197362,0.0028154105,0.98620075,NA15UCDtemporalgyri _4G8/0/9/12.jpg,"[716, 0, 256, 256]",consensus_of_2,0,0,1,1,0,0
2600,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_14_32_8.jpg,NA (prediction),0.0012052062,0.02025266,0.99959296,NA15UCDtemporalgyri _4G8/0/14/32.jpg,"[47, 1263, 256, 256]",consensus_of_2,0,0,1,0,1,0
2601,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_21_30_58.jpg,NA (prediction),0.99396014,0.9602316,5.502013000000003e-05,NA28UCDtemporalgyri _4G8/0/21/30.jpg,"[597, 1280, 256, 256]",consensus_of_2,1,0,0,0,0,1
2602,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_8_29_10.jpg,NA (prediction),0.013404434,0.00022845506000000005,0.9879693000000002,NA28UCDtemporalgyri _4G8/0/8/29.jpg,"[0, 674, 256, 256]",consensus_of_2,0,0,0,1,0,0
2603,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_5_18_1.jpg,NA (prediction),0.0022023974,0.40048638,0.9388539,NA15UCDtemporalgyri _4G8/0/5/18.jpg,"[0, 59, 256, 256]",consensus_of_2,0,0,0,1,0,0
2604,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_9_28_4.jpg,NA (prediction),0.014734704,0.9982394,0.053604152,NA37UCDtemporalgyri _4G8/0/9/28.jpg,"[302, 739, 256, 256]",consensus_of_2,0,1,0,0,0,0
2605,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_14_28_49.jpg,NA (prediction),0.93443793,0.9848365,0.00018889991,NA37UCDtemporalgyri _4G8/0/14/28.jpg,"[253, 53, 256, 256]",consensus_of_2,0,1,0,0,0,0
2606,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_27_28_34.jpg,NA (prediction),0.99855524,0.794485,2.1245825e-05,NA28UCDtemporalgyri _4G8/0/27/28.jpg,"[1280, 1137, 256, 256]",consensus_of_2,1,0,0,0,0,0
2607,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_17_12_13.jpg,NA (prediction),0.64280146,0.9896423,5.68179e-05,NA37UCDtemporalgyri _4G8/0/17/12.jpg,"[276, 80, 256, 256]",consensus_of_2,0,1,0,0,0,0
2608,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_20_8_42.jpg,NA (prediction),0.9976451,0.63512146,9.034903e-05,NA28UCDtemporalgyri _4G8/0/20/8.jpg,"[102, 354, 256, 256]",consensus_of_2,0,1,0,0,0,0
2609,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_12_24_50.jpg,NA (prediction),0.94230646,0.86392444,2.2177383e-05,NA28UCDtemporalgyri _4G8/0/12/24.jpg,"[252, 550, 256, 256]",consensus_of_2,0,1,0,0,0,0
2610,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_14_23_18.jpg,NA (prediction),0.0006224061,0.03734634,0.9841877,NA15UCDtemporalgyri _4G8/0/14/23.jpg,"[1122, 921, 256, 256]",consensus_of_2,0,0,1,0,1,0
2611,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_18_8_43.jpg,NA (prediction),0.9693424,0.40067092,0.0017651626999999996,NA15UCDtemporalgyri _4G8/0/18/8.jpg,"[849, 1206, 256, 256]",consensus_of_2,0,0,0,1,0,0
2612,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_22_26_7.jpg,NA (prediction),5.3580724999999985e-06,0.022551036,1.0,NA15UCDtemporalgyri _4G8/0/22/26.jpg,"[1019, 350, 256, 256]",consensus_of_2,0,0,1,0,1,0
2613,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_24_22_37.jpg,NA (prediction),0.0012667623,0.9985784,0.35255805,NA27UCDtemporalgyri _4G8/0/24/22.jpg,"[722, 865, 256, 256]",consensus_of_2,0,1,0,0,0,0
2614,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_29_4.jpg,NA (prediction),0.5506883,0.0035411236,0.920329,NA23UCDtemporalgyri _4G8/0/8/29.jpg,"[1280, 83, 256, 256]",consensus_of_2,0,0,0,1,1,0
2615,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_13_28_66.jpg,NA (prediction),0.99510384,0.14367835,3.4014858e-05,NA28UCDtemporalgyri _4G8/0/13/28.jpg,"[1164, 1146, 256, 256]",consensus_of_2,0,1,0,0,0,0
2616,cw15-29/cw15-29_11_7_36.jpg,NA (prediction),9.997901e-06,0.09019615,0.9727284,cw15-29/0/11/7.jpg,"[0, 1188, 256, 256]",consensus_of_2,0,0,1,1,0,0
2617,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_2_4_11.jpg,NA (prediction),0.93803746,0.99360836,0.00021351672,40-3_UTSW_temporal_6E10/0/2/4.jpg,"[1280, 856, 256, 256]",consensus_of_2,0,1,0,0,0,0
2618,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_8_19_31.jpg,NA (prediction),0.99552333,0.65682375,3.3427477e-05,8-3_UTSW_temporal_6E10/0/8/19.jpg,"[0, 930, 256, 256]",consensus_of_2,0,1,0,0,0,0
2619,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_6_28_18.jpg,NA (prediction),0.00015907819999999998,0.0002658673,0.9062641,NA23UCDtemporalgyri _4G8/0/6/28.jpg,"[529, 0, 256, 256]",consensus_of_2,0,0,0,1,1,1
2620,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_24_18.jpg,NA (prediction),0.9680989,0.46021917,8.862146e-06,17-3_UTSW_temporal_6E10/0/10/24.jpg,"[1239, 1190, 256, 256]",consensus_of_2,1,0,0,0,0,0
2621,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_14_24_22.jpg,NA (prediction),0.0006715795,0.17304397,0.9988342,NA15UCDtemporalgyri _4G8/0/14/24.jpg,"[0, 803, 256, 256]",consensus_of_2,0,0,1,0,1,0
2622,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_20_19_0.jpg,NA (prediction),0.31308973,0.9874687,0.8883877,NA37UCDtemporalgyri _4G8/0/20/19.jpg,"[1019, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
2623,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_8_28_2.jpg,NA (prediction),1.0273119e-05,0.00017127421999999998,0.999086,NA28UCDtemporalgyri _4G8/0/8/28.jpg,"[683, 20, 256, 256]",consensus_of_2,0,0,0,1,0,0
2624,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_7_24_2.jpg,NA (prediction),0.22208917,0.082699224,0.73981315,8-3_UTSW_temporal_6E10/0/7/24.jpg,"[564, 0, 256, 256]",consensus_of_2,0,1,0,1,0,0
