,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,tilename,username,cored,diffuse,CAA,10xfields,coords,prediction_model,cored annotation,diffuse annotation,CAA annotation,negative annotation,flag annotation,notsure annotation
8253,8253,8253,8253,1431,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_15_15_3.jpg,NP5,0.0,0.0,1.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/15/15.jpg,[693 156 256 256],None (label),0,0,1,0,0,0
8254,8254,8254,8254,2833,cw13-0/cw13-0_16_18_0.jpg,NA (prediction),0.0008907464,0.010775135,0.99368036,cw13-0/0/16/18.jpg,"[549, 741, 256, 256]",NP5,0,0,0,1,0,0
8255,8255,8255,8255,5577,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_7_23_5.jpg,NA (prediction),0.0008258836999999999,1.1010462e-05,0.9999999,8-3_UTSW_temporal_6E10/0/7/23.jpg,"[1280, 266, 256, 256]",consensus_of_2,0,0,1,0,0,0
8256,8256,8256,8256,3675,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_9_2_2.jpg,NA (prediction),0.9839459,0.25775614,7.4254895e-05,NA23UCDtemporalgyri _4G8/0/9/2.jpg,"[1161, 291, 256, 256]",consensus_of_2,1,0,0,0,0,0
8257,8257,8257,8257,3701,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_15_13_32.jpg,NA (prediction),0.94394606,0.9963618,4.3487664e-05,17-3_UTSW_temporal_6E10/0/15/13.jpg,"[718, 547, 256, 256]",consensus_of_2,0,1,0,0,0,0
8258,8258,8258,8258,248,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_14_21_26.jpg,NA (prediction),0.9406818,0.89247906,7.757751e-06,17-3_UTSW_temporal_6E10/0/14/21.jpg,"[531, 952, 256, 256]",NP5,0,1,0,0,0,0
8259,8259,8259,8259,3496,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_19_16_37.jpg,NA (prediction),0.9987888,0.97971046,2.617903e-05,NA28UCDtemporalgyri _4G8/0/19/16.jpg,"[719, 805, 256, 256]",consensus_of_2,1,0,0,0,0,0
8260,8260,8260,8260,4361,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_7_10_52.jpg,NA (prediction),0.9204356,0.99130225,0.00014412073,NA37UCDtemporalgyri _4G8/0/7/10.jpg,"[459, 308, 256, 256]",consensus_of_2,0,1,0,0,0,0
8261,8261,8261,8261,3384,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_18_33_15.jpg,consensus_of_2,5.0,0.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/18/33.jpg,[826 557 256 256],None (label),1,0,0,0,0,0
8262,8262,8262,8262,6021,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_25_39.jpg,NA (prediction),0.00012032232,0.0005477186,0.99996245,NA23UCDtemporalgyri _4G8/0/8/25.jpg,"[17, 928, 256, 256]",consensus_of_2,0,0,1,0,0,0
8263,8263,8263,8263,4524,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_24_17_67.jpg,NA (prediction),0.11774009,0.9990408000000002,0.0001966846,NA28UCDtemporalgyri _4G8/0/24/17.jpg,"[1113, 1077, 256, 256]",consensus_of_2,0,1,0,0,0,0
8264,8264,8264,8264,4738,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_11_29_28.jpg,NA (prediction),0.94183713,0.80400085,0.0016453625,NA37UCDtemporalgyri _4G8/0/11/29.jpg,"[0, 733, 256, 256]",consensus_of_2,0,1,0,0,0,0
8265,8265,8265,8265,3427,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_9_26_23.jpg,NA (prediction),0.9915234,0.99897254,1.8774545e-05,NA37UCDtemporalgyri _4G8/0/9/26.jpg,"[1218, 490, 256, 256]",consensus_of_2,0,1,0,0,0,0
8266,8266,8266,8266,3331,phase1/blobs/cw18-33/cw18-33_5_20_34.jpg,consensus_of_2,3.0,3.0,0.0,phase1/10x_tiles/cw18-33/0/5/20.jpg,[ 952 1207  256  256],None (label),1,0,0,0,1,0
8267,8267,8267,8267,2369,cw15-29/cw15-29_16_19_29.jpg,NA (prediction),0.004811563,0.06181215,0.42243817,cw15-29/0/16/19.jpg,"[1132, 953, 256, 256]",NP5,0,0,0,0,1,0
8268,8268,8268,8268,2096,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_3_19_56.jpg,consensus_of_2,3.0,3.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/3/19.jpg,[442 128 256 256],None (label),0,1,0,0,0,0
8269,8269,8269,8269,4799,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_12_15_6.jpg,NA (prediction),0.9394041,0.98608774,5.234517599999998e-06,8-3_UTSW_temporal_6E10/0/12/15.jpg,"[504, 48, 256, 256]",consensus_of_2,0,1,0,0,0,0
8270,8270,8270,8270,3964,cw15-29/cw15-29_1_32_4.jpg,NA (prediction),0.64224416,0.13367586,0.32951966,cw15-29/0/1/32.jpg,"[131, 460, 256, 256]",consensus_of_2,0,0,0,1,1,0
8271,8271,8271,8271,982,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_15_38_17.jpg,NA (prediction),0.95251673,0.5270651,0.00016017379,8-3_UTSW_temporal_6E10/0/15/38.jpg,"[627, 1280, 256, 256]",NP5,0,1,0,0,0,0
8272,8272,8272,8272,1449,phase1/blobs/NA35UCDtemporalgyri _4G8/NA35UCDtemporalgyri _4G8_14_26_2.jpg,NP5,0.0,0.0,1.0,phase1/10x_tiles/NA35UCDtemporalgyri _4G8/0/14/26.jpg,[1280  368  256  256],None (label),0,0,1,0,0,0
8273,8273,8273,8273,2865,cw13-0/cw13-0_13_10_3.jpg,NA (prediction),2.2302538e-05,0.001900921,0.9991761,cw13-0/0/13/10.jpg,"[1264, 1280, 256, 256]",NP5,0,0,0,1,0,0
8274,8274,8274,8274,2610,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_23_40_0.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/23/40.jpg,[512   0 256 256],None (label),0,0,1,0,1,0
8275,8275,8275,8275,1900,phase1/blobs/NA35UCDtemporalgyri _4G8/NA35UCDtemporalgyri _4G8_14_11_32.jpg,NP5,0.0,1.0,0.0,phase1/10x_tiles/NA35UCDtemporalgyri _4G8/0/14/11.jpg,[1120  777  256  256],None (label),0,1,0,0,0,0
8276,8276,8276,8276,4151,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_16_16_9.jpg,NA (prediction),0.9995123,0.5478828,2.8068214e-08,NA23UCDtemporalgyri _4G8/0/16/16.jpg,"[134, 773, 256, 256]",consensus_of_2,1,0,0,0,0,0
8277,8277,8277,8277,3920,phase1/blobs/cw17-41/cw17-41_0_7_31.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw17-41/0/0/7.jpg,[921 751 256 256],None (label),0,0,1,0,0,0
8278,8278,8278,8278,2757,phase1/blobs/cw17-11/cw17-11_16_33_35.jpg,NP5,0.0,0.0,1.0,phase1/10x_tiles/cw17-11/0/16/33.jpg,[ 965 1280  256  256],None (label),0,0,1,0,0,0
8279,8279,8279,8279,2362,cw16-36/cw16-36_12_29_29.jpg,NA (prediction),0.00011183882,0.0111326855,0.97972864,cw16-36/0/12/29.jpg,"[1167, 1011, 256, 256]",NP5,0,0,0,1,1,0
8280,8280,8280,8280,5078,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_9_23_14.jpg,NA (prediction),0.01700453,0.31590644,0.75601786,NA23UCDtemporalgyri _4G8/0/9/23.jpg,"[1236, 1000, 256, 256]",consensus_of_2,0,0,0,0,1,1
8281,8281,8281,8281,2097,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_9_35_4.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/9/35.jpg,[ 256 1022  256  256],None (label),1,0,0,0,0,0
8282,8282,8282,8282,1589,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_16_1_33.jpg,NA (prediction),0.8393895,0.6014538,4.272102e-05,17-3_UTSW_temporal_6E10/0/16/1.jpg,"[381, 1058, 256, 256]",NP5,0,1,0,0,0,0
8283,8283,8283,8283,3471,phase1/blobs/cw17-3/cw17-3_12_32_8.jpg,consensus_of_2,4.0,1.0,0.0,phase1/10x_tiles/cw17-3/0/12/32.jpg,[604 679 256 256],None (label),1,0,0,0,0,0
8284,8284,8284,8284,4231,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_4_18_24.jpg,NA (prediction),0.9421538,0.9496089,0.0065381530000000005,NA37UCDtemporalgyri _4G8/0/4/18.jpg,"[1280, 358, 256, 256]",consensus_of_2,0,1,0,0,0,0
8285,8285,8285,8285,2171,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_10_33_0.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/10/33.jpg,[688   0 256 256],None (label),0,1,0,0,0,0
8286,8286,8286,8286,5674,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_18_16_56.jpg,NA (prediction),0.6097043000000001,0.8795039000000001,0.7135123000000001,NA28UCDtemporalgyri _4G8/0/18/16.jpg,"[717, 1144, 256, 256]",consensus_of_2,0,1,0,0,0,0
8287,8287,8287,8287,5625,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_24_10.jpg,NA (prediction),2.7220609e-05,0.0017201204999999998,0.9998747,NA23UCDtemporalgyri _4G8/0/8/24.jpg,"[595, 722, 256, 256]",consensus_of_2,0,0,1,0,0,0
8288,8288,8288,8288,2010,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_18_7_32.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/18/7.jpg,[ 769 1116  256  256],None (label),0,1,0,0,0,0
8289,8289,8289,8289,6258,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_7_21_5.jpg,NA (prediction),0.63706005,0.0017036053,0.9999467,8-3_UTSW_temporal_6E10/0/7/21.jpg,"[1280, 9, 256, 256]",consensus_of_2,0,0,1,0,0,0
8290,8290,8290,8290,1283,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_22_20_5.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/22/20.jpg,[979 773 256 256],None (label),0,0,1,0,0,0
8291,8291,8291,8291,6057,cw13-0/cw13-0_15_22_18.jpg,NA (prediction),0.11529823,0.24930282,0.99889576,cw13-0/0/15/22.jpg,"[110, 1194, 256, 256]",consensus_of_2,0,0,0,0,1,1
8292,8292,8292,8292,1019,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_24_15.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/9/24.jpg,[394 428 256 256],None (label),0,1,0,0,0,0
8293,8293,8293,8293,2810,phase1/blobs/NA35UCDtemporalgyri _4G8/NA35UCDtemporalgyri _4G8_12_30_1.jpg,NP5,1.0,0.0,0.0,phase1/10x_tiles/NA35UCDtemporalgyri _4G8/0/12/30.jpg,[743   0 256 256],None (label),1,0,0,0,0,0
8294,8294,8294,8294,5123,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_9_15_19.jpg,NA (prediction),8.593965e-05,0.9674604,0.9770855,NA27UCDtemporalgyri _4G8/0/9/15.jpg,"[1159, 262, 256, 256]",consensus_of_2,0,1,0,0,1,0
8295,8295,8295,8295,1651,phase1/blobs/cw17-3/cw17-3_15_14_23.jpg,NP5,1.0,0.0,0.0,phase1/10x_tiles/cw17-3/0/15/14.jpg,[ 697 1280  256  256],None (label),0,1,0,0,0,0
8296,8296,8296,8296,6072,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_8_32_4.jpg,NA (prediction),0.00017016014,0.619095,0.9785058,NA15UCDtemporalgyri _4G8/0/8/32.jpg,"[1251, 520, 256, 256]",consensus_of_2,0,1,0,0,1,0
8297,8297,8297,8297,1169,phase1/blobs/cw17-11/cw17-11_13_24_21.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw17-11/0/13/24.jpg,[ 451 1280  256  256],None (label),0,0,1,0,0,0
8298,8298,8298,8298,2221,cw15-12/cw15-12_9_20_57.jpg,NA (prediction),4.188601e-05,0.0005481897000000001,0.9993563,cw15-12/0/9/20.jpg,"[363, 761, 256, 256]",NP5,0,0,0,1,1,0
8299,8299,8299,8299,1434,cw18-48/cw18-48_25_36_57.jpg,NA (prediction),0.87121665,0.2436872,0.00026818915,cw18-48/0/25/36.jpg,"[827, 649, 256, 256]",NP5,0,1,0,0,0,0
8300,8300,8300,8300,867,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_12_6_34.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/12/6.jpg,[204 946 256 256],None (label),0,1,0,0,0,0
8301,8301,8301,8301,1058,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_18_10_4.jpg,NA (prediction),0.998728,0.041304123,3.9314816e-08,NA23UCDtemporalgyri _4G8/0/18/10.jpg,"[743, 681, 256, 256]",NP5,1,0,0,0,0,0
8302,8302,8302,8302,1398,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_16_37_21.jpg,NA (prediction),0.97887826,0.31984016,0.0012553002,8-3_UTSW_temporal_6E10/0/16/37.jpg,"[1004, 330, 256, 256]",NP5,0,1,0,0,0,0
8303,8303,8303,8303,541,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_14_14_27.jpg,NP5,0.0,1.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/14/14.jpg,[642 673 256 256],None (label),0,1,0,0,0,0
8304,8304,8304,8304,6305,cw18-48/cw18-48_19_30_19.jpg,NA (prediction),0.0063901283,0.022515288,0.7962130999999999,cw18-48/0/19/30.jpg,"[400, 830, 256, 256]",consensus_of_2,0,0,0,1,1,0
8305,8305,8305,8305,2319,cw16-36/cw16-36_23_28_5.jpg,NA (prediction),0.0006000280000000001,0.0009993832,0.6169897,cw16-36/0/23/28.jpg,"[1182, 594, 256, 256]",NP5,0,0,0,0,1,0
8306,8306,8306,8306,5780,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_21_23_4.jpg,NA (prediction),0.0019163149,0.0012277734,0.82444423,NA28UCDtemporalgyri _4G8/0/21/23.jpg,"[870, 825, 256, 256]",consensus_of_2,0,0,0,1,0,0
8307,8307,8307,8307,3390,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_14_16_62.jpg,consensus_of_2,5.0,0.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/14/16.jpg,[472 910 256 256],None (label),1,0,0,0,0,0
8308,8308,8308,8308,4434,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_1_13_0.jpg,NA (prediction),0.99936885,0.10567768,2.400036e-05,NA27UCDtemporalgyri _4G8/0/1/13.jpg,"[624, 17, 256, 256]",consensus_of_2,1,0,0,0,0,0
8309,8309,8309,8309,6408,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_5_40.jpg,NA (prediction),0.0069598434,0.5394898,0.35277954,NA28UCDtemporalgyri _4G8/0/17/5.jpg,"[530, 1135, 256, 256]",consensus_of_2,0,0,0,1,1,0
8310,8310,8310,8310,3959,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_8_31_23.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/8/31.jpg,[   7 1280  256  256],None (label),0,0,1,0,0,0
8311,8311,8311,8311,2608,cw13-0/cw13-0_19_17_37.jpg,NA (prediction),2.4046523e-05,0.00054823747,0.9995166,cw13-0/0/19/17.jpg,"[776, 1280, 256, 256]",NP5,0,0,0,0,1,0
8312,8312,8312,8312,2806,cw13-0/cw13-0_12_12_12.jpg,NA (prediction),0.0006892685000000001,0.017014889,0.93087924,cw13-0/0/12/12.jpg,"[50, 56, 256, 256]",NP5,0,0,0,1,1,0
8313,8313,8313,8313,4689,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_9_2_25.jpg,NA (prediction),0.4395618,0.9998956,0.0001001419,NA37UCDtemporalgyri _4G8/0/9/2.jpg,"[37, 652, 256, 256]",consensus_of_2,0,1,0,0,0,0
8314,8314,8314,8314,3586,phase1/blobs/44-3_UTSW_temporal_6E10/44-3_UTSW_temporal_6E10_15_3_54.jpg,consensus_of_2,0.0,4.0,0.0,phase1/10x_tiles/44-3_UTSW_temporal_6E10/0/15/3.jpg,[ 375 1280  256  256],None (label),0,1,0,0,0,0
8315,8315,8315,8315,4904,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_17_24_5.jpg,NA (prediction),3.4717257e-05,0.08135118,0.9645837,NA15UCDtemporalgyri _4G8/0/17/24.jpg,"[122, 1280, 256, 256]",consensus_of_2,0,1,0,0,0,0
8316,8316,8316,8316,2563,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_8_31_30.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/8/31.jpg,[1147  503  256  256],None (label),0,0,0,0,1,1
8317,8317,8317,8317,1001,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_16_9_47.jpg,NA (prediction),0.98234195,0.8365171999999998,9.420412e-06,NA28UCDtemporalgyri _4G8/0/16/9.jpg,"[1156, 1081, 256, 256]",NP5,1,0,0,0,0,0
8318,8318,8318,8318,1080,phase1/blobs/cw17-3/cw17-3_10_4_1.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/cw17-3/0/10/4.jpg,[313   0 256 256],None (label),1,0,0,0,0,0
8319,8319,8319,8319,1856,cw13-0/cw13-0_13_20_13.jpg,NA (prediction),0.0010240986,0.033229306,0.92877513,cw13-0/0/13/20.jpg,"[280, 266, 256, 256]",NP5,0,0,0,0,1,0
8320,8320,8320,8320,931,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_8_18_4.jpg,NA (prediction),0.9019704,0.8851646000000001,0.00010392316,NA27UCDtemporalgyri _4G8/0/8/18.jpg,"[1280, 0, 256, 256]",NP5,0,0,0,0,1,1
8321,8321,8321,8321,2023,phase1/blobs/cw18-18/cw18-18_18_14_8.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/cw18-18/0/18/14.jpg,[469 967 256 256],None (label),0,1,0,0,0,0
8322,8322,8322,8322,5418,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_4_25.jpg,NA (prediction),0.002900491,0.003357633,0.9851761999999998,NA28UCDtemporalgyri _4G8/0/17/4.jpg,"[1280, 783, 256, 256]",consensus_of_2,0,0,0,1,1,0
8323,8323,8323,8323,3874,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_17_22_55.jpg,NA (prediction),0.9810018,0.9566615,6.7933343e-06,NA27UCDtemporalgyri _4G8/0/17/22.jpg,"[1204, 1168, 256, 256]",consensus_of_2,0,1,0,0,0,0
8324,8324,8324,8324,5134,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_6_26_21.jpg,NA (prediction),0.0004318795,0.10839317,0.98594415,NA23UCDtemporalgyri _4G8/0/6/26.jpg,"[1280, 538, 256, 256]",consensus_of_2,0,0,1,0,0,0
8325,8325,8325,8325,3286,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_17_23_39.jpg,NA (prediction),0.116491646,0.99982244,3.7436206e-05,NA37UCDtemporalgyri _4G8/0/17/23.jpg,"[1083, 718, 256, 256]",consensus_of_2,0,1,0,0,0,0
8326,8326,8326,8326,226,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_17_41_0.jpg,NP5,1.0,0.0,0.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/17/41.jpg,[409  72 256 256],None (label),0,1,0,0,0,0
8327,8327,8327,8327,1013,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_17_20_54.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/17/20.jpg,[ 456 1280  256  256],None (label),0,1,0,0,1,0
8328,8328,8328,8328,1929,phase1/blobs/cw17-11/cw17-11_13_24_8.jpg,NP5,0.0,1.0,0.0,phase1/10x_tiles/cw17-11/0/13/24.jpg,[426 900 256 256],None (label),0,1,0,0,0,0
8329,8329,8329,8329,1216,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_27_24_0.jpg,NA (prediction),0.9448735,0.625347,0.00929188,NA28UCDtemporalgyri _4G8/0/27/24.jpg,"[1275, 0, 256, 256]",NP5,0,0,0,0,1,1
8330,8330,8330,8330,2179,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_11_8_0.jpg,consensus_of_2,3.0,1.0,0.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/11/8.jpg,[515   0 256 256],None (label),1,0,0,0,0,0
8331,8331,8331,8331,697,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_15_42_18.jpg,consensus_of_2,4.0,2.0,0.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/15/42.jpg,[1171  876  256  256],None (label),1,0,0,0,0,0
8332,8332,8332,8332,1124,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_15_28_10.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/15/28.jpg,[  0 570 256 256],None (label),0,0,1,0,0,0
8333,8333,8333,8333,3343,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_6_27_24.jpg,NA (prediction),0.9662281,0.9922964,5.497958599999999e-07,8-3_UTSW_temporal_6E10/0/6/27.jpg,"[705, 917, 256, 256]",consensus_of_2,1,0,0,0,0,0
8334,8334,8334,8334,4605,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_15_21.jpg,NA (prediction),0.011831331,0.965166,0.02503084,NA28UCDtemporalgyri _4G8/0/17/15.jpg,"[1215, 596, 256, 256]",consensus_of_2,0,0,0,1,0,0
8335,8335,8335,8335,1075,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_19_13_10.jpg,NA (prediction),0.88441825,0.20457412,0.14861207,NA28UCDtemporalgyri _4G8/0/19/13.jpg,"[1228, 814, 256, 256]",NP5,0,0,0,1,0,0
8336,8336,8336,8336,3867,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_21_9_31.jpg,NA (prediction),0.99918514,0.954928,4.179525e-07,NA28UCDtemporalgyri _4G8/0/21/9.jpg,"[422, 811, 256, 256]",consensus_of_2,0,1,0,0,0,0
8337,8337,8337,8337,1778,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_7_23_17.jpg,NP5,0.0,1.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/7/23.jpg,[297 378 256 256],None (label),0,1,0,0,0,0
8338,8338,8338,8338,4371,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_3_5_26.jpg,NA (prediction),0.12214443,0.9999088,2.5316152e-05,40-3_UTSW_temporal_6E10/0/3/5.jpg,"[885, 1182, 256, 256]",consensus_of_2,0,1,0,0,0,0
8339,8339,8339,8339,2634,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_2_13_6.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/2/13.jpg,[894 244 256 256],None (label),0,0,1,0,1,0
8340,8340,8340,8340,3509,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_8_26_3.jpg,NA (prediction),0.92186224,0.67191875,0.014695298999999997,NA37UCDtemporalgyri _4G8/0/8/26.jpg,"[5, 19, 256, 256]",consensus_of_2,0,1,0,0,0,0
8341,8341,8341,8341,3569,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_12_16_33.jpg,NA (prediction),0.9565232,0.899051,2.4333365e-06,40-3_UTSW_temporal_6E10/0/12/16.jpg,"[239, 1169, 256, 256]",consensus_of_2,0,1,0,0,0,0
8342,8342,8342,8342,3489,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_25_16_7.jpg,consensus_of_2,4.0,1.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/25/16.jpg,[228 233 256 256],None (label),1,0,0,0,0,0
8343,8343,8343,8343,1037,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_17_17_40.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/17/17.jpg,[ 46 514 256 256],None (label),0,1,0,0,0,0
8344,8344,8344,8344,4576,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_25_21_11.jpg,NA (prediction),0.17068411,0.9919687,8.884450000000001e-05,NA27UCDtemporalgyri _4G8/0/25/21.jpg,"[333, 137, 256, 256]",consensus_of_2,0,1,0,0,0,0
8345,8345,8345,8345,2649,phase1/blobs/cw18-10/cw18-10_17_36_1.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw18-10/0/17/36.jpg,[294   0 256 256],None (label),0,0,1,0,0,0
8346,8346,8346,8346,2979,phase1/blobs/cw17-11/cw17-11_22_30_0.jpg,NP5,1.0,0.0,0.0,phase1/10x_tiles/cw17-11/0/22/30.jpg,[ 31   0 256 256],None (label),1,0,0,0,0,0
8347,8347,8347,8347,2547,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_20_8_3.jpg,consensus_of_2,0.0,0.0,2.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/20/8.jpg,[  80 1280  256  256],None (label),0,0,0,1,0,0
8348,8348,8348,8348,1097,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_10_31_3.jpg,NA (prediction),0.80701005,0.9700261,4.840511e-05,NA28UCDtemporalgyri _4G8/0/10/31.jpg,"[662, 0, 256, 256]",NP5,0,1,0,0,0,0
8349,8349,8349,8349,2159,phase1/blobs/cw17-41/cw17-41_20_28_4.jpg,consensus_of_2,2.0,3.0,0.0,phase1/10x_tiles/cw17-41/0/20/28.jpg,[1280  819  256  256],None (label),0,1,0,0,0,0
8350,8350,8350,8350,2410,cw13-0/cw13-0_8_18_6.jpg,NA (prediction),0.00018344913,0.33713597,0.9425911,cw13-0/0/8/18.jpg,"[811, 260, 256, 256]",NP5,0,0,0,1,1,0
