,tilename,username,cored,diffuse,CAA,10xfields,coords,prediction_model,cored annotation,diffuse annotation,CAA annotation,negative annotation,flag annotation,notsure annotation
8655,cw15-29/cw15-29_15_6_18.jpg,NA (prediction),9.703474e-07,4.5633343999999996e-05,0.9998190999999998,cw15-29/0/15/6.jpg,"[475, 678, 256, 256]",consensus_of_2,0,0,0,1,0,0
8656,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_7_25_21.jpg,NA (prediction),0.0010731497999999999,0.029588921,0.99970406,8-3_UTSW_temporal_6E10/0/7/25.jpg,"[349, 524, 256, 256]",consensus_of_2,0,0,0,0,1,1
8657,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_8_21_49.jpg,NA (prediction),0.97546977,0.87599355,6.239822e-05,NA37UCDtemporalgyri _4G8/0/8/21.jpg,"[1280, 1249, 256, 256]",consensus_of_2,0,1,0,0,0,0
8658,cw15-29/cw15-29_11_7_21.jpg,NA (prediction),2.3917853e-05,0.012366353500000002,0.8698391,cw15-29/0/11/7.jpg,"[353, 603, 256, 256]",NP2,0,0,0,1,0,0
8659,phase1/blobs/cw17-3/cw17-3_13_23_16.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw17-3/0/13/23.jpg,[ 786 1189  256  256],None (label),0,0,1,0,0,0
8660,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_10_19_3.jpg,NA (prediction),0.014422895,0.98952335,0.03613854,NA28UCDtemporalgyri _4G8/0/10/19.jpg,"[607, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
8661,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_7_27_43.jpg,NA (prediction),0.8256678,0.9058700000000001,0.0003281729,NA37UCDtemporalgyri _4G8/0/7/27.jpg,"[713, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
8662,phase1/blobs/cw15-31/cw15-31_23_36_5.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/cw15-31/0/23/36.jpg,[931 708 256 256],None (label),0,1,0,0,0,0
8663,phase1/blobs/cw18-33/cw18-33_23_23_15.jpg,NP2,1.0,0.0,0.0,phase1/10x_tiles/cw18-33/0/23/23.jpg,[423 281 256 256],None (label),0,1,0,0,0,0
8664,phase1/blobs/cw17-32/cw17-32_20_36_59.jpg,consensus_of_2,2.0,2.0,0.0,phase1/10x_tiles/cw17-32/0/20/36.jpg,[   0 1280  256  256],None (label),0,1,0,0,0,0
8665,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_13_9_3.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/13/9.jpg,[  0 124 256 256],None (label),0,0,0,1,0,0
8666,phase1/blobs/NA21UCDtemporalgyri _4G8/NA21UCDtemporalgyri _4G8_20_13_0.jpg,NP2,0.0,1.0,0.0,phase1/10x_tiles/NA21UCDtemporalgyri _4G8/0/20/13.jpg,[1179    0  256  256],None (label),0,1,0,0,0,0
8667,phase1/blobs/cw17-41/cw17-41_9_22_74.jpg,NP2,0.0,1.0,0.0,phase1/10x_tiles/cw17-41/0/9/22.jpg,[1246  473  256  256],None (label),0,1,0,0,0,0
8668,phase1/blobs/cw18-18/cw18-18_17_21_41.jpg,NP2,1.0,0.0,0.0,phase1/10x_tiles/cw18-18/0/17/21.jpg,[ 316 1010  256  256],None (label),1,0,0,0,0,0
8669,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_10_23_17.jpg,NA (prediction),0.99021727,0.06360727,1.2676865e-06,NA37UCDtemporalgyri _4G8/0/10/23.jpg,"[315, 565, 256, 256]",NP2,0,1,0,0,0,0
8670,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_16_90.jpg,NA (prediction),0.011065146000000001,0.06362103,0.99887353,NA28UCDtemporalgyri _4G8/0/17/16.jpg,"[376, 1084, 256, 256]",consensus_of_2,0,1,0,0,1,0
8671,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_17_21_9.jpg,NA (prediction),0.008012851,0.66222537,0.14711285,8-3_UTSW_temporal_6E10/0/17/21.jpg,"[628, 126, 256, 256]",NP2,0,1,0,0,0,0
8672,phase1/blobs/cw17-41/cw17-41_1_13_10.jpg,NP2,0.0,1.0,0.0,phase1/10x_tiles/cw17-41/0/1/13.jpg,[244 270 256 256],None (label),0,1,0,0,0,0
8673,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_9_55.jpg,NA (prediction),0.9864021000000001,0.5798258000000001,1.3062118999999998e-06,17-3_UTSW_temporal_6E10/0/12/9.jpg,"[1022, 1081, 256, 256]",consensus_of_2,0,1,0,0,0,0
8674,phase1/blobs/cw17-41/cw17-41_2_34_16.jpg,consensus_of_2,0.0,3.0,0.0,phase1/10x_tiles/cw17-41/0/2/34.jpg,[904  98 256 256],None (label),0,0,0,0,0,1
8675,cw13-0/cw13-0_17_20_14.jpg,NA (prediction),0.0005530767,0.02259047,0.22202145,cw13-0/0/17/20.jpg,"[1091, 209, 256, 256]",NP2,0,0,0,1,0,0
8676,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_14_37_6.jpg,NA (prediction),0.00029479267,0.007957842,0.8248173000000001,8-3_UTSW_temporal_6E10/0/14/37.jpg,"[1113, 586, 256, 256]",NP2,0,0,1,0,0,0
8677,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_6_29_3.jpg,NA (prediction),0.12997246,0.86203134,0.39191982,NA23UCDtemporalgyri _4G8/0/6/29.jpg,"[29, 1241, 256, 256]",consensus_of_2,0,0,0,1,0,0
8678,phase1/blobs/cw17-41/cw17-41_11_17_64.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/cw17-41/0/11/17.jpg,[1226  863  256  256],None (label),0,0,0,0,1,1
8679,phase1/blobs/NA42UCDtemporalgyri _4G8/NA42UCDtemporalgyri _4G8_12_11_19.jpg,NP2,0.0,1.0,0.0,phase1/10x_tiles/NA42UCDtemporalgyri _4G8/0/12/11.jpg,[1159 1280  256  256],None (label),0,1,0,0,0,0
8680,phase1/blobs/cw18-18/cw18-18_12_6_45.jpg,consensus_of_2,1.0,4.0,0.0,phase1/10x_tiles/cw18-18/0/12/6.jpg,[1271 1102  256  256],None (label),0,1,0,0,0,0
8681,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_12_25_77.jpg,NA (prediction),0.93839484,0.8128552,7.449322000000001e-08,NA28UCDtemporalgyri _4G8/0/12/25.jpg,"[0, 1192, 256, 256]",NP2,0,1,0,0,0,0
8682,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_13_28_2.jpg,NA (prediction),0.9995344999999999,0.036317356,3.7835564e-06,NA28UCDtemporalgyri _4G8/0/13/28.jpg,"[963, 0, 256, 256]",consensus_of_2,0,0,0,0,1,1
8683,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_6_51.jpg,NA (prediction),0.9873563,0.08146588,4.8705914000000005e-08,NA28UCDtemporalgyri _4G8/0/17/6.jpg,"[339, 91, 256, 256]",NP2,1,0,0,0,0,0
8684,cw15-29/cw15-29_3_31_61.jpg,NA (prediction),0.00083501945,2.928645e-05,0.9974081,cw15-29/0/3/31.jpg,"[127, 507, 256, 256]",consensus_of_2,0,0,0,1,0,0
8685,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_16_6_33.jpg,NA (prediction),0.24118541,0.7416741,7.8291905e-08,NA28UCDtemporalgyri _4G8/0/16/6.jpg,"[1280, 915, 256, 256]",NP2,0,1,0,0,0,0
8686,phase1/blobs/cw17-41/cw17-41_20_32_85.jpg,NP2,0.0,1.0,0.0,phase1/10x_tiles/cw17-41/0/20/32.jpg,[263 374 256 256],None (label),0,1,0,0,0,0
8687,cw15-12/cw15-12_16_14_5.jpg,NA (prediction),5.9655304e-07,1.5940923e-05,0.5500735999999999,cw15-12/0/16/14.jpg,"[1280, 1000, 256, 256]",NP2,0,0,0,1,0,0
8688,phase1/blobs/cw17-41/cw17-41_0_7_34.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw17-41/0/0/7.jpg,[1266 1151  256  256],None (label),0,0,0,0,1,1
8689,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_13_14_63.jpg,NA (prediction),0.99850464,0.82672316,2.3878167e-07,NA27UCDtemporalgyri _4G8/0/13/14.jpg,"[630, 1280, 256, 256]",consensus_of_2,1,0,0,0,0,0
8690,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_18_15_5.jpg,NA (prediction),0.00022484406000000004,0.7804074000000001,0.011760956000000001,8-3_UTSW_temporal_6E10/0/18/15.jpg,"[1066, 1047, 256, 256]",NP2,0,1,0,0,0,0
8691,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_5_22_25.jpg,NA (prediction),0.16111207,0.76742244,2.4293841999999998e-08,NA37UCDtemporalgyri _4G8/0/5/22.jpg,"[212, 611, 256, 256]",NP2,0,1,0,0,0,0
8692,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_4_20_47.jpg,NA (prediction),0.83863187,0.96495,0.00010422824000000001,NA37UCDtemporalgyri _4G8/0/4/20.jpg,"[853, 981, 256, 256]",NP2,0,1,0,0,0,0
8693,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_11_3_0.jpg,NP2,0.0,1.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/11/3.jpg,[1280  396  256  256],None (label),0,0,0,0,0,1
8694,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_18_23_40.jpg,NA (prediction),0.9385792,0.10182175,4.0040564000000004e-07,NA37UCDtemporalgyri _4G8/0/18/23.jpg,"[163, 1260, 256, 256]",NP2,0,1,0,0,0,0
8695,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_23_28_2.jpg,NA (prediction),0.9829621999999999,0.9762841,1.2696521e-05,NA15UCDtemporalgyri _4G8/0/23/28.jpg,"[946, 195, 256, 256]",consensus_of_2,0,1,0,0,0,0
8696,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_11_22_70.jpg,NA (prediction),0.7925724000000001,0.91462624,1.9028205e-07,NA28UCDtemporalgyri _4G8/0/11/22.jpg,"[152, 419, 256, 256]",NP2,0,1,0,0,0,0
8697,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_5_27_8.jpg,NA (prediction),2.2323366e-08,4.3926557e-05,0.9255725,NA23UCDtemporalgyri _4G8/0/5/27.jpg,"[1117, 519, 256, 256]",NP2,0,0,0,1,0,0
8698,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_11_31_12.jpg,NA (prediction),0.9999099,0.45373234,1.2759024e-06,NA28UCDtemporalgyri _4G8/0/11/31.jpg,"[1262, 697, 256, 256]",consensus_of_2,0,1,0,0,0,0
8699,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_12_25_15.jpg,NA (prediction),0.44300443,0.99961346,6.7442566e-06,NA28UCDtemporalgyri _4G8/0/12/25.jpg,"[863, 194, 256, 256]",consensus_of_2,0,1,0,0,0,0
8700,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_22_12_6.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/22/12.jpg,[ 28 141 256 256],None (label),0,1,0,0,0,0
8701,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_20_25_4.jpg,NA (prediction),4.9859705e-06,2.3109154e-05,0.999869,NA15UCDtemporalgyri _4G8/0/20/25.jpg,"[112, 250, 256, 256]",consensus_of_2,0,0,0,1,0,0
8702,phase1/blobs/cw17-11/cw17-11_18_31_12.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/cw17-11/0/18/31.jpg,[  0 384 256 256],None (label),0,1,0,0,0,0
8703,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_18_10_40.jpg,NA (prediction),0.9973009,0.99982566,1.7865179999999998e-05,NA28UCDtemporalgyri _4G8/0/18/10.jpg,"[831, 985, 256, 256]",consensus_of_2,0,1,0,0,0,0
8704,phase1/blobs/cw17-3/cw17-3_2_22_58.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/cw17-3/0/2/22.jpg,[ 789 1280  256  256],None (label),0,0,0,0,0,1
8705,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_5_4_14.jpg,NA (prediction),0.026110735,0.63768935,0.84520483,NA37UCDtemporalgyri _4G8/0/5/4.jpg,"[1191, 1058, 256, 256]",consensus_of_2,0,1,0,0,0,0
8706,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_12_8_12.jpg,NA (prediction),0.89755374,0.59577125,1.0160788000000001e-08,NA37UCDtemporalgyri _4G8/0/12/8.jpg,"[885, 67, 256, 256]",NP2,0,1,0,0,0,0
8707,phase1/blobs/NA19UCDtemporalgyri _4G8/NA19UCDtemporalgyri _4G8_10_5_28.jpg,consensus_of_2,3.0,2.0,0.0,phase1/10x_tiles/NA19UCDtemporalgyri _4G8/0/10/5.jpg,[ 343 1280  256  256],None (label),1,0,0,0,0,0
8708,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_13_13_12.jpg,NA (prediction),0.00011050838999999999,0.050558362,0.0038736775,NA15UCDtemporalgyri _4G8/0/13/13.jpg,"[398, 1024, 256, 256]",NP2,0,1,0,0,0,0
8709,cw13-0/cw13-0_12_11_14.jpg,NA (prediction),0.005815293000000001,0.054577716,0.44044110000000003,cw13-0/0/12/11.jpg,"[1031, 415, 256, 256]",consensus_of_2,0,0,0,1,0,0
8710,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_17_10_1.jpg,NA (prediction),2.8341306e-05,0.34590784,0.9979044,NA7UCDtemporalgyri _4G8/0/17/10.jpg,"[174, 81, 256, 256]",consensus_of_2,0,0,0,0,1,1
8711,cw13-0/cw13-0_23_14_13.jpg,NA (prediction),0.010009336,0.37726644,0.40535486,cw13-0/0/23/14.jpg,"[1014, 1071, 256, 256]",consensus_of_2,0,0,0,1,0,0
8712,cw13-0/cw13-0_21_15_6.jpg,NA (prediction),0.00013477117,0.0033998438,0.41674563,cw13-0/0/21/15.jpg,"[1108, 1051, 256, 256]",NP2,0,0,0,1,0,0
8713,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_23_22_28.jpg,NA (prediction),0.01535797,0.99899715,0.001983875,NA27UCDtemporalgyri _4G8/0/23/22.jpg,"[919, 1033, 256, 256]",consensus_of_2,0,1,0,0,0,0
8714,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_4_1.jpg,NA (prediction),0.9106453000000001,0.8976575999999999,0.00013028675,17-3_UTSW_temporal_6E10/0/11/4.jpg,"[809, 0, 256, 256]",consensus_of_2,0,1,0,0,0,0
8715,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_16_21_24.jpg,NA (prediction),0.9865383,0.9628783000000001,6.423998e-06,NA37UCDtemporalgyri _4G8/0/16/21.jpg,"[608, 627, 256, 256]",consensus_of_2,0,1,0,0,0,0
8716,phase1/blobs/cw17-34/cw17-34_22_10_5.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/cw17-34/0/22/10.jpg,[1068   43  256  256],None (label),0,1,0,0,0,0
8717,cw13-0/cw13-0_17_20_2.jpg,NA (prediction),3.810937e-06,0.0006332983,0.80376333,cw13-0/0/17/20.jpg,"[1075, 0, 256, 256]",NP2,0,0,0,1,0,0
8718,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_13_14_2.jpg,NA (prediction),0.96422243,0.35359716,8.231548000000001e-05,NA37UCDtemporalgyri _4G8/0/13/14.jpg,"[0, 0, 256, 256]",NP2,0,1,0,0,0,0
8719,phase1/blobs/cw17-11/cw17-11_2_18_12.jpg,NP2,1.0,0.0,0.0,phase1/10x_tiles/cw17-11/0/2/18.jpg,[ 303 1066  256  256],None (label),0,1,0,0,0,0
8720,cw16-36/cw16-36_15_39_7.jpg,NA (prediction),0.0027901507,0.00074462296,0.9768459999999999,cw16-36/0/15/39.jpg,"[46, 1193, 256, 256]",consensus_of_2,0,0,0,1,0,0
8721,cw13-0/cw13-0_17_20_12.jpg,NA (prediction),0.00044753528,0.010040371,0.6279716,cw13-0/0/17/20.jpg,"[1165, 131, 256, 256]",NP2,0,0,0,1,0,0
8722,cw15-12/cw15-12_29_39_4.jpg,NA (prediction),3.360094399999998e-08,0.00021072002999999998,0.903122,cw15-12/0/29/39.jpg,"[233, 131, 256, 256]",NP2,0,0,0,1,0,0
8723,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_6_3_4.jpg,NA (prediction),0.9176329,0.045283872999999995,4.956421e-10,NA37UCDtemporalgyri _4G8/0/6/3.jpg,"[907, 168, 256, 256]",NP2,0,1,0,0,0,0
8724,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_6_3_24.jpg,NA (prediction),0.74363124,0.68994665,3.731406e-09,NA37UCDtemporalgyri _4G8/0/6/3.jpg,"[237, 929, 256, 256]",NP2,0,1,0,0,0,0
8725,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_8_23_29.jpg,NP2,0.0,1.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/8/23.jpg,[ 722 1066  256  256],None (label),0,1,0,0,0,0
8726,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_1_7_19.jpg,NA (prediction),0.46917686,0.99981123,1.0987833999999999e-06,40-3_UTSW_temporal_6E10/0/1/7.jpg,"[982, 1074, 256, 256]",consensus_of_2,1,1,0,0,1,0
8727,cw18-48/cw18-48_27_22_19.jpg,NA (prediction),0.9787703000000001,0.6914545,0.037146315,cw18-48/0/27/22.jpg,"[242, 251, 256, 256]",consensus_of_2,0,0,0,1,0,0
8728,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_25_15_3.jpg,NA (prediction),0.00017968571,0.0014934670999999999,0.9445635,NA28UCDtemporalgyri _4G8/0/25/15.jpg,"[894, 99, 256, 256]",consensus_of_2,0,0,0,1,0,0
8729,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_10_25_1.jpg,NA (prediction),0.98404616,0.99653673,7.8815465e-06,NA37UCDtemporalgyri _4G8/0/10/25.jpg,"[1280, 283, 256, 256]",consensus_of_2,0,1,0,0,0,0
8730,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_12_9_49.jpg,NA (prediction),0.6326343000000001,0.7252991999999999,2.1031774999999998e-07,NA37UCDtemporalgyri _4G8/0/12/9.jpg,"[975, 117, 256, 256]",NP2,0,1,0,0,0,0
8731,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_12_12_11.jpg,NA (prediction),0.95712894,0.44882387,0.0009549122,NA37UCDtemporalgyri _4G8/0/12/12.jpg,"[102, 1247, 256, 256]",NP2,0,1,0,0,0,0
8732,phase1/blobs/cw17-3/cw17-3_12_32_16.jpg,NP2,0.0,0.0,1.0,phase1/10x_tiles/cw17-3/0/12/32.jpg,[662 997 256 256],None (label),0,0,0,0,0,1
8733,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_5_19_9.jpg,NA (prediction),0.98583335,0.29728824,3.4845425e-07,NA37UCDtemporalgyri _4G8/0/5/19.jpg,"[574, 113, 256, 256]",NP2,0,1,0,0,0,0
8734,phase1/blobs/cw17-3/cw17-3_24_27_7.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/cw17-3/0/24/27.jpg,[1206    0  256  256],None (label),0,0,1,0,0,0
8735,phase1/blobs/NA6UCDtemporalgyri _4G8/NA6UCDtemporalgyri _4G8_15_33_3.jpg,NP2,1.0,0.0,0.0,phase1/10x_tiles/NA6UCDtemporalgyri _4G8/0/15/33.jpg,[1224  147  256  256],None (label),0,1,0,0,0,0
8736,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_24_31_9.jpg,NA (prediction),7.054442e-05,0.9323836999999999,0.0033210784000000004,NA27UCDtemporalgyri _4G8/0/24/31.jpg,"[1183, 594, 256, 256]",NP2,0,1,0,0,0,0
8737,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_15_23_22.jpg,NA (prediction),0.00027954762,0.13857804,0.96029013,17-3_UTSW_temporal_6E10/0/15/23.jpg,"[1143, 621, 256, 256]",NP2,0,1,0,0,0,0
8738,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_10_24_6.jpg,NP2,1.0,0.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/10/24.jpg,[678 551 256 256],None (label),1,0,0,0,0,0
8739,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_9_12_42.jpg,NA (prediction),0.9974757,0.9794169,3.8446866e-05,NA37UCDtemporalgyri _4G8/0/9/12.jpg,"[710, 189, 256, 256]",consensus_of_2,0,1,0,0,0,0
8740,cw15-29/cw15-29_10_32_1.jpg,NA (prediction),0.00011093419,0.0019087745000000002,0.56149536,cw15-29/0/10/32.jpg,"[625, 520, 256, 256]",NP2,0,0,0,1,0,0
8741,cw15-29/cw15-29_15_27_1.jpg,NA (prediction),0.050398186,0.3730407,0.014442822,cw15-29/0/15/27.jpg,"[306, 0, 256, 256]",consensus_of_2,0,0,0,1,0,0
8742,phase1/blobs/cw17-3/cw17-3_13_7_2.jpg,NP2,1.0,0.0,0.0,phase1/10x_tiles/cw17-3/0/13/7.jpg,[862 870 256 256],None (label),0,1,0,0,0,0
8743,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_7_21_68.jpg,NA (prediction),5.298021e-05,0.02057604,0.9937815000000001,NA27UCDtemporalgyri _4G8/0/7/21.jpg,"[43, 1280, 256, 256]",consensus_of_2,0,0,0,1,0,0
8744,phase1/blobs/NA35UCDtemporalgyri _4G8/NA35UCDtemporalgyri _4G8_21_37_1.jpg,NP2,1.0,0.0,0.0,phase1/10x_tiles/NA35UCDtemporalgyri _4G8/0/21/37.jpg,[  0  63 256 256],None (label),1,0,0,0,0,0
8745,cw13-0/cw13-0_24_14_8.jpg,NA (prediction),0.0010351273,0.0011965528,0.9888638000000001,cw13-0/0/24/14.jpg,"[1191, 321, 256, 256]",consensus_of_2,0,0,0,1,0,0
8746,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_7_12_20.jpg,NA (prediction),0.00018981006,0.98542494,1.6223343e-05,NA15UCDtemporalgyri _4G8/0/7/12.jpg,"[690, 842, 256, 256]",consensus_of_2,0,1,0,0,0,0
8747,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_14_14_27.jpg,NA (prediction),0.90352464,0.9905889999999999,4.1603522e-05,NA37UCDtemporalgyri _4G8/0/14/14.jpg,"[124, 130, 256, 256]",consensus_of_2,0,1,0,0,0,0
8748,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_4_26_14.jpg,consensus_of_2,1.0,4.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/4/26.jpg,[1263 1194  256  256],None (label),0,1,0,0,0,0
8749,phase1/blobs/cw16-4/cw16-4_18_9_2.jpg,NP2,1.0,0.0,0.0,phase1/10x_tiles/cw16-4/0/18/9.jpg,[1280  638  256  256],None (label),0,0,0,0,1,1
8750,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_7_15_10.jpg,NP2,0.0,1.0,0.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/7/15.jpg,[522 705 256 256],None (label),0,1,0,0,0,0
8751,cw18-48/cw18-48_4_11_22.jpg,NA (prediction),0.99990284,0.75058806,2.1601682999999997e-05,cw18-48/0/4/11.jpg,"[1250, 172, 256, 256]",consensus_of_2,0,1,0,0,0,0
8752,phase1/blobs/cw17-11/cw17-11_25_22_69.jpg,NP2,0.0,0.0,1.0,phase1/10x_tiles/cw17-11/0/25/22.jpg,[ 358 1157  256  256],None (label),0,0,1,0,0,0
8753,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_15_53.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/9/15.jpg,[579 785 256 256],None (label),0,1,0,0,0,0
8754,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_7_29_17.jpg,NA (prediction),0.0034322469,0.015216713,0.84407794,NA23UCDtemporalgyri _4G8/0/7/29.jpg,"[1149, 1280, 256, 256]",consensus_of_2,0,0,0,1,0,0
8755,phase1/blobs/14-3_UTSW_temporal_6E10/14-3_UTSW_temporal_6E10_6_22_1.jpg,NP2,1.0,0.0,0.0,phase1/10x_tiles/14-3_UTSW_temporal_6E10/0/6/22.jpg,[1280    0  256  256],None (label),0,1,0,0,0,0
8756,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_12_7_58.jpg,consensus_of_2,0.0,2.0,0.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/12/7.jpg,[1280 1009  256  256],None (label),0,1,0,0,0,0
8757,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_16_8_20.jpg,NA (prediction),0.99317557,0.9996106,2.0959242000000002e-06,17-3_UTSW_temporal_6E10/0/16/8.jpg,"[0, 611, 256, 256]",consensus_of_2,0,1,0,0,0,0
8758,phase1/blobs/NA21UCDtemporalgyri _4G8/NA21UCDtemporalgyri _4G8_4_31_29.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA21UCDtemporalgyri _4G8/0/4/31.jpg,[1146  662  256  256],None (label),0,1,0,0,0,0
8759,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_18_24_31.jpg,NA (prediction),0.28671917,0.94968194,1.5536918e-06,NA37UCDtemporalgyri _4G8/0/18/24.jpg,"[346, 637, 256, 256]",NP2,0,1,0,0,0,0
8760,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_9_7_15.jpg,NP2,1.0,0.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/9/7.jpg,[545 110 256 256],None (label),1,1,0,0,1,0
8761,phase1/blobs/NA35UCDtemporalgyri _4G8/NA35UCDtemporalgyri _4G8_12_30_41.jpg,NP2,0.0,1.0,0.0,phase1/10x_tiles/NA35UCDtemporalgyri _4G8/0/12/30.jpg,[167  84 256 256],None (label),0,1,0,0,0,0
8762,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_1_27_1.jpg,NA (prediction),0.00012500952,0.009592667,0.9802973,NA15UCDtemporalgyri _4G8/0/1/27.jpg,"[662, 200, 256, 256]",consensus_of_2,0,0,0,0,1,1
8763,phase1/blobs/25-3_UTSW_temporal_6E10/25-3_UTSW_temporal_6E10_8_27_13.jpg,NP2,0.0,1.0,0.0,phase1/10x_tiles/25-3_UTSW_temporal_6E10/0/8/27.jpg,[596 810 256 256],None (label),0,1,0,0,0,0
8764,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_16_11_72.jpg,NP2,0.0,1.0,0.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/16/11.jpg,[ 433 1280  256  256],None (label),0,1,0,0,0,0
