,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,tilename,username,cored,diffuse,CAA,10xfields,coords,prediction_model,cored annotation,diffuse annotation,CAA annotation,negative annotation,flag annotation,notsure annotation
10080,10080,10080,10080,1679,phase1/blobs/cw17-3/cw17-3_21_27_8.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/cw17-3/0/21/27.jpg,[1172  520  256  256],None (label),0,1,0,0,1,0
10081,10081,10081,10081,214,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_13_4_42.jpg,NA (prediction),0.79460543,0.9543166,0.000100671175,17-3_UTSW_temporal_6E10/0/13/4.jpg,"[267, 1089, 256, 256]",UG2,0,1,0,0,0,0
10082,10082,10082,10082,3147,phase1/blobs/NA42UCDtemporalgyri _4G8/NA42UCDtemporalgyri _4G8_22_23_3.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/NA42UCDtemporalgyri _4G8/0/22/23.jpg,[1280    0  256  256],None (label),1,0,0,0,0,0
10083,10083,10083,10083,4095,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_13_3_17.jpg,NA (prediction),0.9603668,0.99147487,1.1115766000000003e-05,NA28UCDtemporalgyri _4G8/0/13/3.jpg,"[568, 1212, 256, 256]",consensus_of_2,0,1,0,0,0,0
10084,10084,10084,10084,2969,cw15-12/cw15-12_28_42_18.jpg,NA (prediction),4.562871e-06,0.0007559266000000001,0.9967713,cw15-12/0/28/42.jpg,"[269, 267, 256, 256]",UG2,0,0,0,0,0,1
10085,10085,10085,10085,580,phase1/blobs/cw18-33/cw18-33_23_23_27.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/cw18-33/0/23/23.jpg,[295 868 256 256],None (label),1,0,0,0,0,0
10086,10086,10086,10086,5627,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_8_24_27.jpg,NA (prediction),1.1586717e-05,0.053243414,0.9999567,NA23UCDtemporalgyri _4G8/0/8/24.jpg,"[671, 785, 256, 256]",consensus_of_2,0,0,1,0,1,0
10087,10087,10087,10087,35,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_12_33_7.jpg,NA (prediction),0.4710063,0.99093455,8.490471e-06,8-3_UTSW_temporal_6E10/0/12/33.jpg,"[462, 148, 256, 256]",UG2,0,1,0,0,1,0
10088,10088,10088,10088,3343,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_7_8_17.jpg,consensus_of_2,4.0,1.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/7/8.jpg,[ 527 1280  256  256],None (label),1,0,0,0,0,0
10089,10089,10089,10089,3369,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_13_19_22.jpg,NA (prediction),0.9056562,0.9460303,8.026983999999999e-06,NA37UCDtemporalgyri _4G8/0/13/19.jpg,"[432, 409, 256, 256]",consensus_of_2,0,1,0,0,0,0
10090,10090,10090,10090,3672,phase1/blobs/20-3_UTSW_temporal_6E10/20-3_UTSW_temporal_6E10_12_20_15.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/20-3_UTSW_temporal_6E10/0/12/20.jpg,[1158  453  256  256],None (label),0,1,0,0,0,0
10091,10091,10091,10091,559,phase1/blobs/24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_12_19_4.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/24-3_UTSW_temporal_6E10/0/12/19.jpg,[398  59 256 256],None (label),0,1,0,0,0,0
10092,10092,10092,10092,1202,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_6_23_71.jpg,NA (prediction),0.99491936,0.97798765,5.3547473e-09,NA23UCDtemporalgyri _4G8/0/6/23.jpg,"[580, 1280, 256, 256]",UG2,0,0,0,0,0,1
10093,10093,10093,10093,3770,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_24_30_4.jpg,NA (prediction),0.99997663,0.6751009,8.2776836e-08,NA28UCDtemporalgyri _4G8/0/24/30.jpg,"[353, 242, 256, 256]",consensus_of_2,0,1,0,0,0,0
10094,10094,10094,10094,512,phase1/blobs/24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_8_24_2.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/24-3_UTSW_temporal_6E10/0/8/24.jpg,[999   0 256 256],None (label),0,1,0,0,0,0
10095,10095,10095,10095,1081,phase1/blobs/24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_12_22_3.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/24-3_UTSW_temporal_6E10/0/12/22.jpg,[1280  182  256  256],None (label),0,1,0,0,0,0
10096,10096,10096,10096,1664,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_15_12_0.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/15/12.jpg,[988  20 256 256],None (label),1,0,0,0,0,0
10097,10097,10097,10097,5169,cw13-0/cw13-0_14_21_37.jpg,NA (prediction),0.004549281,0.028654208,0.77733123,cw13-0/0/14/21.jpg,"[933, 238, 256, 256]",consensus_of_2,0,0,0,1,0,0
10098,10098,10098,10098,1931,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_22_36_17.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/22/36.jpg,[1278 1246  256  256],None (label),0,1,0,0,0,0
10099,10099,10099,10099,6129,cw18-48/cw18-48_28_28_68.jpg,NA (prediction),4.1380004e-05,0.024454212000000003,0.9999962,cw18-48/0/28/28.jpg,"[1280, 1153, 256, 256]",consensus_of_2,0,0,0,1,0,0
10100,10100,10100,10100,1150,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_23_9_31.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/23/9.jpg,[1130  489  256  256],None (label),0,0,1,0,1,0
10101,10101,10101,10101,2838,phase1/blobs/cw17-32/cw17-32_27_20_34.jpg,UG2,1.0,1.0,0.0,phase1/10x_tiles/cw17-32/0/27/20.jpg,[ 109 1040  256  256],None (label),0,1,0,0,1,0
10102,10102,10102,10102,1914,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_3_14_12.jpg,NA (prediction),2.4164407e-05,0.00018783734,0.999995,17-3_UTSW_temporal_6E10/0/3/14.jpg,"[1174, 654, 256, 256]",UG2,0,0,1,0,0,0
10103,10103,10103,10103,4273,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_8_8_45.jpg,NA (prediction),0.9912271,0.99466527,5.5241867e-06,NA37UCDtemporalgyri _4G8/0/8/8.jpg,"[1205, 1190, 256, 256]",consensus_of_2,0,1,0,0,0,0
10104,10104,10104,10104,4897,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_7_26_12.jpg,NA (prediction),2.5682539e-05,0.021824082,0.9225263,NA28UCDtemporalgyri _4G8/0/7/26.jpg,"[865, 1228, 256, 256]",consensus_of_2,0,0,0,0,0,1
10105,10105,10105,10105,6254,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_8_3_27.jpg,NA (prediction),0.79041237,0.9996654,1.9478126e-05,NA37UCDtemporalgyri _4G8/0/8/3.jpg,"[290, 491, 256, 256]",consensus_of_2,0,1,0,0,1,0
10106,10106,10106,10106,1142,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_1_5_20.jpg,NA (prediction),0.9504596,0.057819102,4.3910590000000005e-06,17-3_UTSW_temporal_6E10/0/1/5.jpg,"[125, 890, 256, 256]",UG2,0,1,0,0,0,0
10107,10107,10107,10107,830,phase1/blobs/cw17-3/cw17-3_21_27_24.jpg,consensus_of_2,4.0,1.0,0.0,phase1/10x_tiles/cw17-3/0/21/27.jpg,[1054   20  256  256],None (label),0,1,0,0,0,0
10108,10108,10108,10108,4276,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_15_28_6.jpg,NA (prediction),0.93275446,0.99350536,9.6426724e-05,NA37UCDtemporalgyri _4G8/0/15/28.jpg,"[877, 144, 256, 256]",consensus_of_2,0,1,0,0,0,0
10109,10109,10109,10109,717,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_14_13_53.jpg,NA (prediction),0.059466656,0.98605585,0.0011489076,17-3_UTSW_temporal_6E10/0/14/13.jpg,"[584, 1280, 256, 256]",UG2,0,1,0,0,0,0
10110,10110,10110,10110,6223,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_2_8.jpg,NA (prediction),0.0004261774,0.021342488,0.93561894,NA28UCDtemporalgyri _4G8/0/17/2.jpg,"[1092, 958, 256, 256]",consensus_of_2,0,0,1,0,1,0
10111,10111,10111,10111,6184,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_13_31_9.jpg,NA (prediction),0.00016348479999999998,0.16437726,0.9825905,NA23UCDtemporalgyri _4G8/0/13/31.jpg,"[0, 156, 256, 256]",consensus_of_2,0,0,1,0,1,0
10112,10112,10112,10112,635,phase1/blobs/NA16UCDtemporalgyri _4G8/NA16UCDtemporalgyri _4G8_16_31_13.jpg,consensus_of_2,4.0,1.0,0.0,phase1/10x_tiles/NA16UCDtemporalgyri _4G8/0/16/31.jpg,[ 49 554 256 256],None (label),1,0,0,0,0,0
10113,10113,10113,10113,430,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_20_10_33.jpg,NA (prediction),0.008341918,0.9799074,0.0015204962,NA28UCDtemporalgyri _4G8/0/20/10.jpg,"[242, 885, 256, 256]",UG2,0,1,0,0,0,0
10114,10114,10114,10114,2764,cw18-48/cw18-48_6_25_72.jpg,NA (prediction),0.044866636,0.032665502,0.6468592,cw18-48/0/6/25.jpg,"[1141, 236, 256, 256]",UG2,0,0,0,1,0,0
10115,10115,10115,10115,3952,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_6_23_22.jpg,NA (prediction),0.9992174,0.011232919,2.9039127e-05,NA23UCDtemporalgyri _4G8/0/6/23.jpg,"[1143, 472, 256, 256]",consensus_of_2,1,0,0,0,0,0
10116,10116,10116,10116,3044,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_17_22_17.jpg,NA (prediction),0.9846538,0.9928173,4.396540599999998e-06,NA37UCDtemporalgyri _4G8/0/17/22.jpg,"[1198, 462, 256, 256]",consensus_of_2,0,1,0,0,0,0
10117,10117,10117,10117,2931,cw18-48/cw18-48_15_7_48.jpg,NA (prediction),0.00035048922,0.00030035136,0.6529927,cw18-48/0/15/7.jpg,"[771, 646, 256, 256]",UG2,0,0,0,1,0,0
10118,10118,10118,10118,107,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_20_26_3.jpg,NA (prediction),0.97167146,0.0681585,7.174311e-05,8-3_UTSW_temporal_6E10/0/20/26.jpg,"[5, 106, 256, 256]",UG2,0,1,0,0,0,0
10119,10119,10119,10119,2992,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_17_23_7.jpg,NA (prediction),0.000856138,0.20176443,0.93652105,NA15UCDtemporalgyri _4G8/0/17/23.jpg,"[1265, 660, 256, 256]",UG2,0,1,0,0,1,0
10120,10120,10120,10120,5148,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_7_25_18.jpg,NA (prediction),2.2722677e-05,0.980714,1.0,8-3_UTSW_temporal_6E10/0/7/25.jpg,"[541, 476, 256, 256]",consensus_of_2,0,0,1,0,1,0
10121,10121,10121,10121,876,phase1/blobs/NA35UCDtemporalgyri _4G8/NA35UCDtemporalgyri _4G8_9_5_41.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA35UCDtemporalgyri _4G8/0/9/5.jpg,[1198  991  256  256],None (label),0,1,0,0,0,0
10122,10122,10122,10122,834,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_14_7_42.jpg,NA (prediction),0.9924287,0.020616826,8.745818e-07,17-3_UTSW_temporal_6E10/0/14/7.jpg,"[1276, 885, 256, 256]",UG2,0,1,0,0,0,0
10123,10123,10123,10123,1280,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_8_32_19.jpg,NA (prediction),0.011321123,0.9958681,9.233673e-05,NA28UCDtemporalgyri _4G8/0/8/32.jpg,"[0, 454, 256, 256]",UG2,0,1,0,0,0,0
10124,10124,10124,10124,1187,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_2_17_38.jpg,NA (prediction),0.19397019,0.8971665000000001,0.002403469,40-3_UTSW_temporal_6E10/0/2/17.jpg,"[826, 1280, 256, 256]",UG2,0,1,0,0,0,0
10125,10125,10125,10125,4,phase1/blobs/cw15-31/cw15-31_29_24_27.jpg,UG2,0.0,0.0,1.0,phase1/10x_tiles/cw15-31/0/29/24.jpg,[161 881 256 256],None (label),0,1,0,0,0,0
10126,10126,10126,10126,3051,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_23_28_0.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/23/28.jpg,[247 417 256 256],None (label),1,0,0,0,0,0
10127,10127,10127,10127,1656,8-3_UTSW_temporal_6E10/8-3_UTSW_temporal_6E10_9_25_9.jpg,NA (prediction),0.99817276,0.17471498,0.00010866042,8-3_UTSW_temporal_6E10/0/9/25.jpg,"[0, 253, 256, 256]",UG2,0,1,0,0,0,0
10128,10128,10128,10128,3124,phase1/blobs/cw17-34/cw17-34_13_14_21.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/cw17-34/0/13/14.jpg,[233 665 256 256],None (label),0,1,0,0,0,0
10129,10129,10129,10129,2491,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_23_9_30.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/23/9.jpg,[1082  558  256  256],None (label),0,0,1,0,1,0
10130,10130,10130,10130,3854,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_20_35_29.jpg,consensus_of_2,0.0,0.0,5.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/20/35.jpg,[324 680 256 256],None (label),0,0,1,0,1,0
10131,10131,10131,10131,742,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_6_4_32.jpg,NA (prediction),0.14445239999999998,0.97953314,2.6534357e-05,17-3_UTSW_temporal_6E10/0/6/4.jpg,"[119, 1267, 256, 256]",UG2,0,1,0,0,0,0
10132,10132,10132,10132,5872,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_24_17_52.jpg,NA (prediction),3.837302e-05,0.069916815,0.9772553,NA27UCDtemporalgyri _4G8/0/24/17.jpg,"[0, 293, 256, 256]",consensus_of_2,0,0,0,0,0,1
10133,10133,10133,10133,3474,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_9_27_44.jpg,NA (prediction),0.998725,0.9811523,1.0300677e-05,NA28UCDtemporalgyri _4G8/0/9/27.jpg,"[0, 1201, 256, 256]",consensus_of_2,0,1,0,0,1,0
10134,10134,10134,10134,2422,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_4_20_10.jpg,NA (prediction),0.01751233,0.91229457,0.0071223155,NA37UCDtemporalgyri _4G8/0/4/20.jpg,"[48, 258, 256, 256]",UG2,0,1,0,0,1,0
10135,10135,10135,10135,2258,NA27UCDtemporalgyri _4G8/NA27UCDtemporalgyri _4G8_24_18_15.jpg,NA (prediction),0.0001253055,0.98414075,0.24606648,NA27UCDtemporalgyri _4G8/0/24/18.jpg,"[262, 399, 256, 256]",UG2,0,1,0,0,0,0
10136,10136,10136,10136,1148,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_11_19_23.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/11/19.jpg,[ 254 1072  256  256],None (label),0,0,1,0,0,0
10137,10137,10137,10137,574,phase1/blobs/cw17-11/cw17-11_13_24_4.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/cw17-11/0/13/24.jpg,[502 559 256 256],None (label),0,1,0,0,0,0
10138,10138,10138,10138,3769,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_15_11_3.jpg,consensus_of_2,0.0,3.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/15/11.jpg,[481 496 256 256],None (label),0,1,0,0,0,0
10139,10139,10139,10139,111,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_15_22_6.jpg,NA (prediction),0.93561435,0.07409726,0.0012127529,NA15UCDtemporalgyri _4G8/0/15/22.jpg,"[417, 1280, 256, 256]",UG2,0,1,0,0,0,0
10140,10140,10140,10140,853,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_18_27_5.jpg,consensus_of_2,0.0,5.0,0.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/18/27.jpg,[  4   8 256 256],None (label),0,1,0,0,0,0
10141,10141,10141,10141,1884,cw15-29/cw15-29_2_6_16.jpg,NA (prediction),0.0006725461,0.00055512745,0.9253894,cw15-29/0/2/6.jpg,"[570, 408, 256, 256]",UG2,0,0,0,0,0,1
10142,10142,10142,10142,5323,cw15-29/cw15-29_7_39_0.jpg,NA (prediction),0.00017609849999999995,0.0012011136,0.9793077,cw15-29/0/7/39.jpg,"[312, 0, 256, 256]",consensus_of_2,0,0,0,0,0,1
10143,10143,10143,10143,2579,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_8_13_6.jpg,NA (prediction),0.00284859,0.88112116,0.07789142,NA15UCDtemporalgyri _4G8/0/8/13.jpg,"[667, 246, 256, 256]",UG2,0,0,1,0,0,0
10144,10144,10144,10144,1967,cw18-48/cw18-48_20_28_10.jpg,NA (prediction),0.0013189657,0.0060619474,0.63025934,cw18-48/0/20/28.jpg,"[202, 581, 256, 256]",UG2,0,0,0,1,0,0
10145,10145,10145,10145,5128,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_9_12_9.jpg,NA (prediction),7.3179785e-05,0.04518928,0.9984724,NA15UCDtemporalgyri _4G8/0/9/12.jpg,"[466, 305, 256, 256]",consensus_of_2,0,0,1,0,1,0
10146,10146,10146,10146,460,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_12_13_42.jpg,NA (prediction),0.019086286,0.99995685,4.7386868e-05,17-3_UTSW_temporal_6E10/0/12/13.jpg,"[507, 1234, 256, 256]",UG2,0,1,0,0,0,0
10147,10147,10147,10147,4138,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_13_26_30.jpg,NA (prediction),0.14107026,0.99893326,7.933555e-05,40-3_UTSW_temporal_6E10/0/13/26.jpg,"[1280, 966, 256, 256]",consensus_of_2,0,1,0,0,0,0
10148,10148,10148,10148,2620,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_11_18_1.jpg,NA (prediction),1.6280804e-08,0.0005225306,0.9997836,NA7UCDtemporalgyri _4G8/0/11/18.jpg,"[731, 250, 256, 256]",UG2,0,0,1,0,1,0
10149,10149,10149,10149,2368,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_9_19_46.jpg,consensus_of_2,0.0,4.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/9/19.jpg,[ 501 1083  256  256],None (label),0,1,0,0,0,0
10150,10150,10150,10150,745,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_19_40_1.jpg,NA (prediction),0.8190752,0.7732396,6.6181769999999975e-06,NA28UCDtemporalgyri _4G8/0/19/40.jpg,"[803, 0, 256, 256]",UG2,0,1,0,0,0,0
10151,10151,10151,10151,3957,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_8_8_34.jpg,NA (prediction),0.94251907,0.9992988000000002,0.0012031937,NA37UCDtemporalgyri _4G8/0/8/8.jpg,"[66, 830, 256, 256]",consensus_of_2,0,1,0,0,0,0
10152,10152,10152,10152,2950,phase1/blobs/NA26UCDtemporalgyri _4G8/NA26UCDtemporalgyri _4G8_9_12_2.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/NA26UCDtemporalgyri _4G8/0/9/12.jpg,[865   0 256 256],None (label),0,1,0,0,0,0
10153,10153,10153,10153,1590,40-3_UTSW_temporal_6E10/40-3_UTSW_temporal_6E10_5_4_0.jpg,NA (prediction),0.9118589,0.21279761,0.0015648447,40-3_UTSW_temporal_6E10/0/5/4.jpg,"[1151, 0, 256, 256]",UG2,1,0,0,0,0,0
10154,10154,10154,10154,2936,NA7UCDtemporalgyri _4G8/NA7UCDtemporalgyri _4G8_8_21_9.jpg,NA (prediction),0.004667745,0.011783516,0.98621064,NA7UCDtemporalgyri _4G8/0/8/21.jpg,"[827, 825, 256, 256]",UG2,0,0,1,0,0,0
10155,10155,10155,10155,4681,NA23UCDtemporalgyri _4G8/NA23UCDtemporalgyri _4G8_7_23_13.jpg,NA (prediction),0.99999976,0.5279391,1.2857442e-10,NA23UCDtemporalgyri _4G8/0/7/23.jpg,"[397, 511, 256, 256]",consensus_of_2,1,0,0,0,0,0
10156,10156,10156,10156,1841,phase1/blobs/cw17-32/cw17-32_17_31_6.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/cw17-32/0/17/31.jpg,[  0  50 256 256],None (label),0,1,0,0,0,0
10157,10157,10157,10157,1951,NA15UCDtemporalgyri _4G8/NA15UCDtemporalgyri _4G8_12_22_8.jpg,NA (prediction),0.00353421,0.005509731,0.3105,NA15UCDtemporalgyri _4G8/0/12/22.jpg,"[998, 305, 256, 256]",UG2,0,0,0,0,0,1
10158,10158,10158,10158,537,phase1/blobs/13-3_UTSW_temporal_6E10/13-3_UTSW_temporal_6E10_17_20_22.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/13-3_UTSW_temporal_6E10/0/17/20.jpg,[1147  757  256  256],None (label),0,1,0,0,0,0
10159,10159,10159,10159,2806,phase1/blobs/NA49UCDtemporalgyri _4G8/NA49UCDtemporalgyri _4G8_16_12_57.jpg,UG2,0.0,0.0,1.0,phase1/10x_tiles/NA49UCDtemporalgyri _4G8/0/16/12.jpg,[ 837 1280  256  256],None (label),0,0,1,0,0,0
10160,10160,10160,10160,1766,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_15_27_2.jpg,NA (prediction),0.030796258,0.9547152,0.040183682000000005,NA28UCDtemporalgyri _4G8/0/15/27.jpg,"[411, 0, 256, 256]",UG2,0,1,0,0,0,0
10161,10161,10161,10161,1561,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_17_14_3.jpg,NA (prediction),0.99937373,0.031357523,4.012033e-06,NA28UCDtemporalgyri _4G8/0/17/14.jpg,"[136, 306, 256, 256]",UG2,1,0,0,0,0,0
10162,10162,10162,10162,3171,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_14_24_51.jpg,NA (prediction),0.7668323,0.9995204,4.2033338e-05,NA37UCDtemporalgyri _4G8/0/14/24.jpg,"[332, 1271, 256, 256]",consensus_of_2,0,1,0,0,0,0
10163,10163,10163,10163,3308,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_11_28_47.jpg,NA (prediction),0.33958924,0.99997795,2.4351289e-06,NA37UCDtemporalgyri _4G8/0/11/28.jpg,"[822, 799, 256, 256]",consensus_of_2,0,1,0,0,0,0
10164,10164,10164,10164,3525,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_5_31_7.jpg,NA (prediction),0.33536652,0.88579273,0.0012844965,NA28UCDtemporalgyri _4G8/0/5/31.jpg,"[0, 46, 256, 256]",consensus_of_2,0,1,0,0,0,0
10165,10165,10165,10165,4061,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_21_11_3.jpg,NA (prediction),0.9999105,0.8886033000000001,3.947027700000001e-07,NA28UCDtemporalgyri _4G8/0/21/11.jpg,"[400, 207, 256, 256]",consensus_of_2,0,1,0,0,0,0
10166,10166,10166,10166,784,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_23_17_11.jpg,consensus_of_2,4.0,0.0,0.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/23/17.jpg,[1206  273  256  256],None (label),1,0,0,0,0,0
10167,10167,10167,10167,1409,phase1/blobs/24-3_UTSW_temporal_6E10/24-3_UTSW_temporal_6E10_1_13_13.jpg,UG2,0.0,0.0,1.0,phase1/10x_tiles/24-3_UTSW_temporal_6E10/0/1/13.jpg,[ 929 1179  256  256],None (label),0,0,1,0,0,0
10168,10168,10168,10168,154,phase1/blobs/cw17-3/cw17-3_11_10_1.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/cw17-3/0/11/10.jpg,[106 569 256 256],None (label),1,0,0,0,0,0
10169,10169,10169,10169,3771,NA28UCDtemporalgyri _4G8/NA28UCDtemporalgyri _4G8_24_30_6.jpg,NA (prediction),0.99721766,0.63199747,0.0025001455,NA28UCDtemporalgyri _4G8/0/24/30.jpg,"[440, 287, 256, 256]",consensus_of_2,0,1,0,0,0,0
10170,10170,10170,10170,3009,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_15_12_0.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/15/12.jpg,[988  20 256 256],None (label),1,0,0,0,0,0
10171,10171,10171,10171,1686,phase1/blobs/NA22UCDtemporalgyri _4G8/NA22UCDtemporalgyri _4G8_13_36_4.jpg,UG2,1.0,0.0,0.0,phase1/10x_tiles/NA22UCDtemporalgyri _4G8/0/13/36.jpg,[777 626 256 256],None (label),1,0,0,0,0,0
10172,10172,10172,10172,4014,phase1/blobs/47-3_UTSW_temporal_6E10/47-3_UTSW_temporal_6E10_22_20_4.jpg,consensus_of_2,0.0,4.0,2.0,phase1/10x_tiles/47-3_UTSW_temporal_6E10/0/22/20.jpg,[960 710 256 256],None (label),0,1,0,0,0,0
10173,10173,10173,10173,3420,NA37UCDtemporalgyri _4G8/NA37UCDtemporalgyri _4G8_10_12_54.jpg,NA (prediction),0.52194595,0.99859697,0.0021340116,NA37UCDtemporalgyri _4G8/0/10/12.jpg,"[292, 1131, 256, 256]",consensus_of_2,0,1,0,0,1,0
10174,10174,10174,10174,3863,phase1/blobs/NA45UCDtemporalgyri _4G8/NA45UCDtemporalgyri _4G8_27_27_25.jpg,consensus_of_2,0.0,0.0,4.0,phase1/10x_tiles/NA45UCDtemporalgyri _4G8/0/27/27.jpg,[ 77 720 256 256],None (label),0,0,1,0,1,0
10175,10175,10175,10175,2733,phase1/blobs/cw16-4/cw16-4_15_29_2.jpg,UG2,0.0,0.0,1.0,phase1/10x_tiles/cw16-4/0/15/29.jpg,[300 904 256 256],None (label),0,1,0,0,0,0
10176,10176,10176,10176,1895,phase1/blobs/cw18-18/cw18-18_5_37_7.jpg,UG2,0.0,1.0,0.0,phase1/10x_tiles/cw18-18/0/5/37.jpg,[893 395 256 256],None (label),0,1,0,0,0,0
